n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,kb_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,kb_kf_intensity_ratio_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
8526,299.7053,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.2382859467918623,44.263,0.0185,299.7053,0.7263,0.1278,0.000688,1.1464841960827032,0.125497342553785,3.9931203201382215,0.1046843520650444,0.6185077967485615,3.2836330492185923,29,29
8527,299.7053,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.4762255477308294,44.263,0.0185,299.7053,0.7263,0.1278,0.001375,1.1478564795601558,0.1250354729029934,3.964707490247186,0.10377372530624374,0.6095331713097056,3.2571091970406303,29,29
8528,299.7053,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.7134724569640063,44.263,0.0185,299.7053,0.7263,0.1278,0.00206,1.1605440788183532,0.12479132818341122,3.9618843820525713,0.10100727039984524,0.6103789033101399,3.2751717132766998,29,29
8529,299.7053,0.7263,0.1278,0.02547156822249759,346.34585289514865,0.9524510954616588,44.263,0.0185,299.7053,0.7263,0.1278,0.00275,1.1539956669638578,0.12335587480214784,3.96773944708994,0.10149543077795758,0.6087477879923259,3.253072112034221,29,29
8530,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.0,44.263,0.0185,299.7053,0.7263,0.1394,0.0,1.03065096092942,0.11732645357442359,3.9478611673603052,0.09755419994835944,0.5306493589621897,2.772891113980239,29,29
8531,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.21845727403156384,44.263,0.0185,299.7053,0.7263,0.1394,0.000688,1.0397035020592034,0.11730058363455632,3.952477146991872,0.09612717853459872,0.5325602338077822,2.7979664162892663,29,29
8532,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.43659702295552366,44.263,0.0185,299.7053,0.7263,0.1394,0.001375,1.0395349749084821,0.11715713815829361,3.919334012470034,0.09607701411926677,0.53171791214956,2.7677049780990086,29,29
8533,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.6541017216642755,44.263,0.0185,299.7053,0.7263,0.1394,0.00206,1.040444421515327,0.1164418958723767,3.9119775289749987,0.09419631818781012,0.5243986487990672,2.7782208760514377,29,29
8534,299.7053,0.7263,0.1394,0.02547156822249759,317.5251076040172,0.8731940459110473,44.263,0.0185,299.7053,0.7263,0.1394,0.00275,1.0402642658958927,0.11570374669102669,3.917212152051611,0.09332175022846081,0.5226332730956288,2.7729841352415465,29,29
8535,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,0.0,44.263,0.0185,299.7053,0.7263,0.152,0.0,0.9633767155018809,0.11438168661615754,3.9982029778942136,0.09623503121028666,0.49967025912291807,2.4905959301130243,29,29
8536,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,0.20034831578947368,44.263,0.0185,299.7053,0.7263,0.152,0.000688,0.9551091401885308,0.11320108939829497,3.979275382327793,0.09615253463221293,0.49318960060437184,2.457163175289681,29,29
8537,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,0.40040542763157894,44.263,0.0185,299.7053,0.7263,0.152,0.001375,0.9604358634490281,0.11252142805062289,3.9862843040211557,0.09534711016994528,0.49379244380617876,2.4742681802147266,29,29
8538,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,0.5998801315789474,44.263,0.0185,299.7053,0.7263,0.152,0.00206,0.957633409535234,0.11270925218533867,3.992164704792571,0.09378983669328961,0.4893114715162833,2.456872748084466,29,29
8539,299.7053,0.7263,0.152,0.02547156822249759,291.20394736842104,0.8008108552631579,44.263,0.0185,299.7053,0.7263,0.152,0.00275,0.9593572183904988,0.11193616114825639,3.9869475124461875,0.0940812245609148,0.48704993768171095,2.445291657362102,29,29
8540,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.0,44.263,0.0185,299.7053,0.7263,0.1658,0.0,0.9224239881865647,0.11472953629712138,4.101391731821714,0.09896809909538908,0.5102172098528223,2.412365167666969,29,29
8541,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.18367276236429433,44.263,0.0185,299.7053,0.7263,0.1658,0.000688,0.9211707315566929,0.11310945975482985,4.091429667143436,0.09816187981748953,0.5033505557898487,2.3999518489378433,29,29
8542,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.36707855850422194,44.263,0.0185,299.7053,0.7263,0.1658,0.001375,0.9163418230702829,0.11346695203801187,4.099786321255667,0.09911806556351556,0.5002675918775934,2.3558629166295146,29,29
8543,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.5499504221954162,44.263,0.0185,299.7053,0.7263,0.1658,0.00206,0.9195242265804279,0.11257434120891623,4.10551526763958,0.09631802562400313,0.49393599939295435,2.335434737461757,29,29
8544,299.7053,0.7263,0.1658,0.02547156822249759,266.96622436670685,0.7341571170084439,44.263,0.0185,299.7053,0.7263,0.1658,0.00275,0.9194635419453665,0.11173965150949541,4.055432028865306,0.09612705292004678,0.4907167487669813,2.339027334153444,29,29
8545,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.0,44.263,0.0185,299.7053,0.7263,0.1808,0.0,0.9098567822287105,0.11615051331476117,4.22705760895663,0.10028411694485627,0.5366602626414593,2.4342096110956235,29,29
8546,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.16843442477876105,44.263,0.0185,299.7053,0.7263,0.1808,0.000688,0.9097620739897582,0.11545723594440993,4.224475017441328,0.10053732490439209,0.5341927254714727,2.430170632140805,29,29
8547,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.33662403207964603,44.263,0.0185,299.7053,0.7263,0.1808,0.001375,0.9042594528786322,0.11507630452165442,4.225330471962607,0.09921472971491158,0.5258366391678693,2.4176665828427755,29,29
8548,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.5043240044247788,44.263,0.0185,299.7053,0.7263,0.1808,0.00206,0.9036261610264751,0.11427144145179947,4.183027525791158,0.09971542326493822,0.5247119907940831,2.388150566550571,29,29
8549,299.7053,0.7263,0.1808,0.02547156822249759,244.8174778761062,0.6732480641592921,44.263,0.0185,299.7053,0.7263,0.1808,0.00275,0.9043345183580836,0.11393471003393517,4.204301072535505,0.09847036821504511,0.5201452266184791,2.377266554294162,29,29
8550,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,0.0,44.263,0.0185,299.7053,0.792,0.1278,0.0,1.16942142982087,0.1288082247346705,4.073319482296099,0.12094356643139846,0.6774071452907724,3.5771579868714083,29,29
8551,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,0.2382859467918623,44.263,0.0185,299.7053,0.792,0.1278,0.000688,1.172555038735309,0.1300455024276568,4.062445410717868,0.12113829986268168,0.6728637007780623,3.545884028130345,29,29
8552,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,0.4762255477308294,44.263,0.0185,299.7053,0.792,0.1278,0.001375,1.1817827459903805,0.12769814266588675,4.079762243048554,0.12016627288638171,0.6804105932269492,3.5841143947253213,29,29
8553,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,0.7134724569640063,44.263,0.0185,299.7053,0.792,0.1278,0.00206,1.1775167151966686,0.12858505237745757,4.065611281144108,0.1181531882868604,0.6749911092579288,3.5608635941064075,29,29
8554,299.7053,0.792,0.1278,0.023358585858585856,346.34585289514865,0.9524510954616588,44.263,0.0185,299.7053,0.792,0.1278,0.00275,1.2004780396601038,0.12831673112244468,4.076679822398217,0.11877561121728401,0.6982444705991834,3.665682894947675,29,29
8555,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,0.0,44.263,0.0185,299.7053,0.792,0.1394,0.0,1.0610996953689225,0.11976884595153034,4.026101306816603,0.11093104580650921,0.5796130488332463,3.0320235603882923,29,29
8556,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,0.21845727403156384,44.263,0.0185,299.7053,0.792,0.1394,0.000688,1.0510624445905734,0.11932337094717542,3.985456801891364,0.10906221695718465,0.566979984926359,2.991208914909537,29,29
8557,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,0.43659702295552366,44.263,0.0185,299.7053,0.792,0.1394,0.001375,1.0598171371178846,0.119399113730177,3.9961526139732904,0.10874721842239649,0.5686576186224261,2.9971798585318097,29,29
8558,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,0.6541017216642755,44.263,0.0185,299.7053,0.792,0.1394,0.00206,1.0619280762211503,0.11870443598097205,3.9931740288562456,0.10855976516567128,0.5716948150456376,3.003593338831814,29,29
8559,299.7053,0.792,0.1394,0.023358585858585856,317.5251076040172,0.8731940459110473,44.263,0.0185,299.7053,0.792,0.1394,0.00275,1.0606924175227113,0.11824667735105711,3.995429698567945,0.10737021324379827,0.5653285013102661,2.991628749620417,29,29
8560,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,0.0,44.263,0.0185,299.7053,0.792,0.152,0.0,0.9778505809207039,0.1154432905206745,4.032188790378446,0.104743795035434,0.5263989646194975,2.6800793150625135,29,29
8561,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,0.20034831578947368,44.263,0.0185,299.7053,0.792,0.152,0.000688,0.9773010069182821,0.11575384415215366,4.037685878775218,0.10492170288789109,0.5219201419008762,2.657446037019267,29,29
8562,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,0.40040542763157894,44.263,0.0185,299.7053,0.792,0.152,0.001375,0.9812797031217416,0.11534070493099305,4.039163776662994,0.10426186065042503,0.5213735308366552,2.6759172356428205,29,29
8563,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,0.5998801315789474,44.263,0.0185,299.7053,0.792,0.152,0.00206,0.9842466669564828,0.1138940068658504,4.030176249285431,0.10345549378574068,0.5197500647691795,2.675852328023307,29,29
8564,299.7053,0.792,0.152,0.023358585858585856,291.20394736842104,0.8008108552631579,44.263,0.0185,299.7053,0.792,0.152,0.00275,0.9809518490289038,0.11433499671830596,4.020197560247333,0.102234362425508,0.5163964636428314,2.6631118716650732,29,29
8565,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,0.0,44.263,0.0185,299.7053,0.792,0.1658,0.0,0.9414427957488746,0.11551565428268422,4.1116716231079105,0.10334911615320835,0.5278502099815753,2.5748660254968017,29,29
8566,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,0.18367276236429433,44.263,0.0185,299.7053,0.792,0.1658,0.000688,0.9373502124109293,0.11445662462118054,4.095859808849923,0.10290016294553887,0.5218782421801467,2.528098995308809,29,29
8567,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,0.36707855850422194,44.263,0.0185,299.7053,0.792,0.1658,0.001375,0.9341930255205153,0.11422823170967089,4.125882002148699,0.1006712670009004,0.5143546394968883,2.52637536381769,29,29
8568,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,0.5499504221954162,44.263,0.0185,299.7053,0.792,0.1658,0.00206,0.9368345738171437,0.11369009878778871,4.116540286962131,0.10056231964755726,0.5131556661220947,2.512145911494989,29,29
8569,299.7053,0.792,0.1658,0.023358585858585856,266.96622436670685,0.7341571170084439,44.263,0.0185,299.7053,0.792,0.1658,0.00275,0.9391569093510023,0.11350531585311603,4.106952184680527,0.10059333638059187,0.5077763955650086,2.4894624687959332,29,29
8570,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,0.0,44.263,0.0185,299.7053,0.792,0.1808,0.0,0.9230892286813416,0.11722528174488377,4.231726294626143,0.10531859099618533,0.5549343573932514,2.586242321317192,29,29
8571,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,0.16843442477876105,44.263,0.0185,299.7053,0.792,0.1808,0.000688,0.919371235143354,0.11622880666334946,4.21457550008862,0.1030947977160309,0.5473451222211749,2.5674295082632392,29,29
8572,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,0.33662403207964603,44.263,0.0185,299.7053,0.792,0.1808,0.001375,0.9211675168266165,0.11578583426173261,4.2216666038872805,0.1030422516911697,0.5444762961953402,2.5538892276825638,29,29
8573,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,0.5043240044247788,44.263,0.0185,299.7053,0.792,0.1808,0.00206,0.9205575637193705,0.11574013659901965,4.227015152236914,0.10181435935553494,0.5367425252194936,2.52420218947264,29,29
8574,299.7053,0.792,0.1808,0.023358585858585856,244.8174778761062,0.6732480641592921,44.263,0.0185,299.7053,0.792,0.1808,0.00275,0.9177978702349961,0.11484198603937709,4.235280906156634,0.1013701366621908,0.5316217006274507,2.510739562081295,29,29
8575,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.0,44.263,0.0185,299.7053,0.8637,0.1278,0.0,1.2111283280699554,0.1322895227671275,4.152719906567257,0.1369151566470031,0.7651009173183292,3.9555999701729507,29,29
8576,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.2382859467918623,44.263,0.0185,299.7053,0.8637,0.1278,0.000688,1.21000148142461,0.13128448209071808,4.146006120847848,0.13617774358546228,0.7585058572714288,3.929906967926619,29,29
8577,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.4762255477308294,44.263,0.0185,299.7053,0.8637,0.1278,0.001375,1.218363246394784,0.13173397217385419,4.152925533391479,0.13563827151980665,0.7690337862454846,3.9799230738911833,29,29
8578,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.7134724569640063,44.263,0.0185,299.7053,0.8637,0.1278,0.00206,1.2209843628820987,0.1306376674904648,4.156153947497285,0.13536882011772322,0.7649153531685496,3.9597034824324426,29,29
8579,299.7053,0.8637,0.1278,0.021419474354521243,346.34585289514865,0.9524510954616588,44.263,0.0185,299.7053,0.8637,0.1278,0.00275,1.2257362606379743,0.13092575406899695,4.146056483328072,0.13577828761160995,0.771422366794231,3.9950144238072487,29,29
8580,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.0,44.263,0.0185,299.7053,0.8637,0.1394,0.0,1.084172143444156,0.12288104763121484,4.065734384084576,0.12429809058024109,0.6390063572382004,3.313824181634918,29,29
8581,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.21845727403156384,44.263,0.0185,299.7053,0.8637,0.1394,0.000688,1.0854456860563462,0.1228254210259046,4.073611803431958,0.12230513407756256,0.6290960667512134,3.313353387195833,29,29
8582,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.43659702295552366,44.263,0.0185,299.7053,0.8637,0.1394,0.001375,1.0925434364840423,0.12270118917463464,4.0891914039193935,0.12342986775551712,0.6299671927344097,3.296893615015501,29,29
8583,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.6541017216642755,44.263,0.0185,299.7053,0.8637,0.1394,0.00206,1.0844052967254953,0.11998977930544936,4.08151405432746,0.12167601132755111,0.6212881183564578,3.2765240401594147,29,29
8584,299.7053,0.8637,0.1394,0.021419474354521243,317.5251076040172,0.8731940459110473,44.263,0.0185,299.7053,0.8637,0.1394,0.00275,1.09623320382147,0.12093848659881307,4.049457154448064,0.12024418454775045,0.6263320137329875,3.2838338894291446,29,29
8585,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,0.0,44.263,0.0185,299.7053,0.8637,0.152,0.0,1.0067729325414925,0.11745012954337918,4.080647173559778,0.11551524021010087,0.5708432576313012,2.926540650085183,29,29
8586,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,0.20034831578947368,44.263,0.0185,299.7053,0.8637,0.152,0.000688,1.0090832320866496,0.11857577185145383,4.106302299073497,0.11492679595444248,0.5696549799331385,2.936019979674337,29,29
8587,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,0.40040542763157894,44.263,0.0185,299.7053,0.8637,0.152,0.001375,1.0034034269546366,0.11660157391716605,4.074396776799595,0.11316174070855102,0.5654456690488859,2.8883129320946956,29,29
8588,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,0.5998801315789474,44.263,0.0185,299.7053,0.8637,0.152,0.00206,1.0080540376752245,0.11719660313091473,4.07509057644904,0.11301465312051368,0.5647533241516521,2.915760464871494,29,29
8589,299.7053,0.8637,0.152,0.021419474354521243,291.20394736842104,0.8008108552631579,44.263,0.0185,299.7053,0.8637,0.152,0.00275,1.0102311012556722,0.11569865154343473,4.08813609825565,0.11169843182883903,0.5603107523543045,2.8956945186813114,29,29
8590,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,0.0,44.263,0.0185,299.7053,0.8637,0.1658,0.0,0.9534903651920438,0.11647138591798713,4.154080905897844,0.11267547313224763,0.5655004752987961,2.769503761024708,29,29
8591,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,0.18367276236429433,44.263,0.0185,299.7053,0.8637,0.1658,0.000688,0.9629731888446763,0.11650083374869928,4.162967082549611,0.10985039485830066,0.5566472116838741,2.7622292271428015,29,29
8592,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,0.36707855850422194,44.263,0.0185,299.7053,0.8637,0.1658,0.001375,0.9535507965824046,0.11533568145943406,4.15136488057369,0.10969027196760105,0.5449214584256477,2.7107143130332427,29,29
8593,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,0.5499504221954162,44.263,0.0185,299.7053,0.8637,0.1658,0.00206,0.9582681377338461,0.11513423711759682,4.151076173904351,0.10952844463517679,0.5510955659209668,2.7306571930781605,29,29
8594,299.7053,0.8637,0.1658,0.021419474354521243,266.96622436670685,0.7341571170084439,44.263,0.0185,299.7053,0.8637,0.1658,0.00275,0.9615223321055731,0.11468393638174297,4.165305559715558,0.10907104837572983,0.5499827720312058,2.72639346623398,29,29
8595,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,0.0,44.263,0.0185,299.7053,0.8637,0.1808,0.0,0.9392304359425732,0.11889260201785319,4.260343990641859,0.10895670545561904,0.5685807440279111,2.706527089425777,29,29
8596,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,0.16843442477876105,44.263,0.0185,299.7053,0.8637,0.1808,0.000688,0.9291777927250132,0.11746056864682343,4.249517310521488,0.10773904821646937,0.5650736409039395,2.69010317494588,29,29
8597,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,0.33662403207964603,44.263,0.0185,299.7053,0.8637,0.1808,0.001375,0.9348552442883514,0.11742946395906426,4.257741601802196,0.10797526824278453,0.5600931409601276,2.6733352582515626,29,29
8598,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,0.5043240044247788,44.263,0.0185,299.7053,0.8637,0.1808,0.00206,0.9342517092987386,0.11703456022768831,4.259277267838271,0.1079374602069967,0.5587329658589523,2.675025105049148,29,29
8599,299.7053,0.8637,0.1808,0.021419474354521243,244.8174778761062,0.6732480641592921,44.263,0.0185,299.7053,0.8637,0.1808,0.00275,0.9333477872996551,0.11653599245716216,4.25145923982617,0.1065610378886884,0.5568650666476889,2.6654955574843826,29,29
8600,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,0.0,44.263,0.0185,299.7053,0.9419,0.1278,0.0,1.2475988759140866,0.1344463689566959,4.268895543879916,0.15167907158675553,0.8484377876400628,4.3118390678887515,29,29
8601,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,0.2382859467918623,44.263,0.0185,299.7053,0.9419,0.1278,0.000688,1.261977121521853,0.13674832161473593,4.28277107480319,0.15462993114140805,0.8659922923107,4.408019910181899,29,29
8602,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,0.4762255477308294,44.263,0.0185,299.7053,0.9419,0.1278,0.001375,1.251481440378825,0.1350059670081248,4.267517189032378,0.15213453927803341,0.8510531561335622,4.335993786067024,29,29
8603,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,0.7134724569640063,44.263,0.0185,299.7053,0.9419,0.1278,0.00206,1.2561292354423261,0.13470051551783455,4.274845158077317,0.1503687859125604,0.8500308420876145,4.348622311437364,29,29
8604,299.7053,0.9419,0.1278,0.019641150865272322,346.34585289514865,0.9524510954616588,44.263,0.0185,299.7053,0.9419,0.1278,0.00275,1.2664258275428906,0.13529617316718634,4.261943052714194,0.1500746298876605,0.8482825292539208,4.347658105928138,29,29
8605,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,0.0,44.263,0.0185,299.7053,0.9419,0.1394,0.0,1.12088116787184,0.12533739668363572,4.171631151746802,0.13841791953887667,0.7116433104637322,3.675535379206638,29,29
8606,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,0.21845727403156384,44.263,0.0185,299.7053,0.9419,0.1394,0.000688,1.1173664513994956,0.12462272506372116,4.158275803779647,0.13678381778415263,0.6990655159517758,3.6184329086923332,29,29
8607,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,0.43659702295552366,44.263,0.0185,299.7053,0.9419,0.1394,0.001375,1.1107819761744362,0.12335096799267717,4.150443311984631,0.13788785029767456,0.7029869217893318,3.6260236506439694,29,29
8608,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,0.6541017216642755,44.263,0.0185,299.7053,0.9419,0.1394,0.00206,1.1230290629063016,0.12459226430274523,4.166492765406109,0.13568818130741703,0.7020870513683433,3.6273557759790376,29,29
8609,299.7053,0.9419,0.1394,0.019641150865272322,317.5251076040172,0.8731940459110473,44.263,0.0185,299.7053,0.9419,0.1394,0.00275,1.1205888764895289,0.124054288555399,4.170192755042071,0.13655866258312196,0.6948490111790109,3.588384476162494,29,29
8610,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,0.0,44.263,0.0185,299.7053,0.9419,0.152,0.0,1.02918236742138,0.12088950152819343,4.1350182019776325,0.12837573571236752,0.6389149422229715,3.216280455130899,29,29
8611,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,0.20034831578947368,44.263,0.0185,299.7053,0.9419,0.152,0.000688,1.0298216002229192,0.11927709174628305,4.142914110006965,0.12581299162015921,0.6203269542618978,3.158698082914942,29,29
8612,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,0.40040542763157894,44.263,0.0185,299.7053,0.9419,0.152,0.001375,1.0293038963289076,0.11916813005608289,4.138993351344365,0.12623493458953994,0.6302330896526713,3.209775706739245,29,29
8613,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,0.5998801315789474,44.263,0.0185,299.7053,0.9419,0.152,0.00206,1.0303752096682126,0.11820884537436485,4.143233892781741,0.1256032724904415,0.6237735504038403,3.1861730731017457,29,29
8614,299.7053,0.9419,0.152,0.019641150865272322,291.20394736842104,0.8008108552631579,44.263,0.0185,299.7053,0.9419,0.152,0.00275,1.0289318084940708,0.11810663914501279,4.117971059899436,0.12218986910129821,0.607894994775065,3.135008943834093,29,29
8615,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,0.0,44.263,0.0185,299.7053,0.9419,0.1658,0.0,0.9733538613390122,0.11851057935238277,4.197620994720053,0.12051265826802014,0.5971788414305929,2.956987446046896,29,29
8616,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,0.18367276236429433,44.263,0.0185,299.7053,0.9419,0.1658,0.000688,0.9736260319082148,0.11810407722785805,4.202130660077726,0.12198219794005588,0.6003491225007964,2.9600403846808137,29,29
8617,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,0.36707855850422194,44.263,0.0185,299.7053,0.9419,0.1658,0.001375,0.9754638948081739,0.11740676195020451,4.201862881119802,0.11955607197421883,0.5888628431719317,2.934169682770488,29,29
8618,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,0.5499504221954162,44.263,0.0185,299.7053,0.9419,0.1658,0.00206,0.9752947374502166,0.11716280818986749,4.195085312823932,0.11802545041272842,0.5854793738060787,2.9112962667202615,29,29
8619,299.7053,0.9419,0.1658,0.019641150865272322,266.96622436670685,0.7341571170084439,44.263,0.0185,299.7053,0.9419,0.1658,0.00275,0.9709158388542596,0.11668754029098086,4.19012397924498,0.11706700780198614,0.5683609715967484,2.860885895654382,29,29
8620,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,0.0,44.263,0.0185,299.7053,0.9419,0.1808,0.0,0.9553021538971497,0.11992137668016052,4.298607696048471,0.11836382408432353,0.6022441484156629,2.905964570861925,29,29
8621,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,0.16843442477876105,44.263,0.0185,299.7053,0.9419,0.1808,0.000688,0.9474472288608256,0.11947069440542844,4.307541026219742,0.11934709386227713,0.6044332130119368,2.8986734067576534,29,29
8622,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,0.33662403207964603,44.263,0.0185,299.7053,0.9419,0.1808,0.001375,0.952514655875305,0.11863079667343286,4.306293854319949,0.11722628832074822,0.5952841635996877,2.8751231689183028,29,29
8623,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,0.5043240044247788,44.263,0.0185,299.7053,0.9419,0.1808,0.00206,0.9495256528311381,0.11816436061257775,4.306133638278655,0.11713464877706035,0.5887079653872843,2.847489350238808,29,29
8624,299.7053,0.9419,0.1808,0.019641150865272322,244.8174778761062,0.6732480641592921,44.263,0.0185,299.7053,0.9419,0.1808,0.00275,0.949381118280715,0.11736349199590523,4.299440049007398,0.1163680180634643,0.5867429282339303,2.8508944710136888,29,29
8625,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,0.0,44.263,0.0185,326.831,0.666,0.1278,0.0,1.082227598135281,0.11573266438616829,3.7901877592967868,0.08191772051193658,0.5135432477340565,2.700906000497166,29,29
8626,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,0.2382859467918623,44.263,0.0185,326.831,0.666,0.1278,0.000688,1.0812317781703469,0.11619016855306448,3.789352885609813,0.08346068299330589,0.5096173381148077,2.662292198202274,29,29
8627,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,0.4762255477308294,44.263,0.0185,326.831,0.666,0.1278,0.001375,1.086243435021902,0.11664761805057751,3.790587369461545,0.08123615209942746,0.5161104859961447,2.7112691466589043,29,29
8628,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,0.7134724569640063,44.263,0.0185,326.831,0.666,0.1278,0.00206,1.0965149478593936,0.11536997040615565,3.7967069015228008,0.08009386139105103,0.5207925507351313,2.7688302225658217,29,29
8629,326.831,0.666,0.1278,0.027777777777777776,346.34585289514865,0.9524510954616588,44.263,0.0185,326.831,0.666,0.1278,0.00275,1.1041192837716687,0.11601441010754637,3.7875001504706653,0.08164256278834378,0.5267293606315853,2.7539919270494893,29,29
8630,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,0.0,44.263,0.0185,326.831,0.666,0.1394,0.0,0.9866583388711029,0.11074016680225826,3.8118102373362306,0.08494946074743405,0.48103964240314734,2.373218108361207,29,29
8631,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,0.21845727403156384,44.263,0.0185,326.831,0.666,0.1394,0.000688,0.9866115985677569,0.11060042017240838,3.81222595572554,0.08385772015642565,0.46912822541543014,2.3325839181404464,29,29
8632,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,0.43659702295552366,44.263,0.0185,326.831,0.666,0.1394,0.001375,0.9861988990502465,0.10912915395985247,3.8047253060369313,0.08503346551914112,0.47732755601945426,2.3537561255244754,29,29
8633,326.831,0.666,0.1394,0.027777777777777776,317.5251076040172,0.6541017216642755,44.263,0.0185,326.831,0.666,0.1394,0.00206,1.0015871240366543,0.10997727289607369,3.81191647601472,0.08320413081057107,0.48128295125460274,2.4020305425749746,29,29
