n,k_rate,tau_motor,tau_intensity,k_motor,kf_intensity,fgain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
2592,299.7053,0.8637,0.152,0.016556674771332637,346.30197368421057,52.6379,0.0143,299.7053,0.8637,0.152,1.3797430118308918,0.14827618108010465,4.1415989279903895,0.11058211759157816,0.5977837229832131,2.9947198544207274,29,29
2593,299.7053,0.8637,0.1658,0.016556674771332637,317.478287092883,52.6379,0.0143,299.7053,0.8637,0.1658,1.3767054997141726,0.14834479293584277,4.0912563418491095,0.11748712056448314,0.633125835444457,3.0784866442946477,29,29
2594,299.7053,0.8637,0.1808,0.016556674771332637,291.13882743362836,52.6379,0.0143,299.7053,0.8637,0.1808,1.4215549586455998,0.15225215010948667,4.167023705393676,0.1217564157792403,0.6891485596856567,3.301481506400608,29,29
2595,299.7053,0.9419,0.1278,0.015182078776940227,411.87715179968706,52.6379,0.0143,299.7053,0.9419,0.1278,1.512737705552151,0.16644994444867417,4.628290442939479,0.1036577312116001,0.6936743537017515,3.5815580830587623,29,29
2596,299.7053,0.9419,0.1394,0.015182078776940227,377.603299856528,52.6379,0.0143,299.7053,0.9419,0.1394,1.441556638924768,0.15457268573564592,4.3376122425711205,0.10351184318435612,0.6339783700606975,3.2715278503559633,29,29
2597,299.7053,0.9419,0.152,0.015182078776940227,346.30197368421057,52.6379,0.0143,299.7053,0.9419,0.152,1.4029380556764612,0.14991992509186436,4.2178789979259985,0.10893422371169535,0.6308382699956706,3.1531895157232737,29,29
2598,299.7053,0.9419,0.1658,0.015182078776940227,317.478287092883,52.6379,0.0143,299.7053,0.9419,0.1658,1.406486962643452,0.15130326604595074,4.15940996274276,0.11480099109375926,0.6578166518430597,3.215581278079695,29,29
2599,299.7053,0.9419,0.1808,0.015182078776940227,291.13882743362836,52.6379,0.0143,299.7053,0.9419,0.1808,1.4247312293820094,0.15447979001182102,4.191631046712866,0.1187770734406211,0.705893524102583,3.3960120838178307,29,29
2600,326.831,0.666,0.1278,0.021471471471471472,411.87715179968706,52.6379,0.0143,326.831,0.666,0.1278,1.2591471691830467,0.1334843800496149,3.8280047081882747,0.12626209423319182,0.43868048203263016,2.207562499097379,29,29
2601,326.831,0.666,0.1394,0.021471471471471472,377.603299856528,52.6379,0.0143,326.831,0.666,0.1394,1.2351238647536806,0.13056148283663407,3.7528793238529365,0.1367285186114622,0.46557450666317435,2.1659444608158234,29,29
2602,326.831,0.666,0.152,0.021471471471471472,346.30197368421057,52.6379,0.0143,326.831,0.666,0.152,1.2430109065872648,0.12996831134035985,3.7556729840544127,0.14501048969748476,0.5040811481397502,2.289029966544725,29,29
2603,326.831,0.666,0.1658,0.021471471471471472,317.478287092883,52.6379,0.0143,326.831,0.666,0.1658,1.2671933898419692,0.1331897984616938,3.8084798146207506,0.149969223996626,0.5456555281092914,2.4675134594986674,29,29
2604,326.831,0.666,0.1808,0.021471471471471472,291.13882743362836,52.6379,0.0143,326.831,0.666,0.1808,1.3170143160841488,0.13845192988057622,3.9033951034904044,0.1572981519723706,0.612331008155761,2.7241819781207286,29,29
2605,326.831,0.7263,0.1278,0.01968883381522787,411.87715179968706,52.6379,0.0143,326.831,0.7263,0.1278,1.3028825864053635,0.1394452557696427,3.9585799976041662,0.11993821349591828,0.4708495830480819,2.3840486274156927,29,29
2606,326.831,0.7263,0.1394,0.01968883381522787,377.603299856528,52.6379,0.0143,326.831,0.7263,0.1394,1.2675020329935938,0.13324742152816574,3.839415916160958,0.12905472269888404,0.4692910125871533,2.2774084921074267,29,29
2607,326.831,0.7263,0.152,0.01968883381522787,346.30197368421057,52.6379,0.0143,326.831,0.7263,0.152,1.2635075140359493,0.1325177318410926,3.8186403006341663,0.13570255664729056,0.5031305609292702,2.3611748993310364,29,29
2608,326.831,0.7263,0.1658,0.01968883381522787,317.478287092883,52.6379,0.0143,326.831,0.7263,0.1658,1.2970239915413455,0.13593843576785264,3.8903402196903003,0.1415763038665008,0.5624711556860519,2.5950940771470785,29,29
2609,326.831,0.7263,0.1808,0.01968883381522787,291.13882743362836,52.6379,0.0143,326.831,0.7263,0.1808,1.332949895258273,0.14055054620278884,3.943168764046987,0.14745881847311126,0.6220648603806941,2.827130050346665,29,29
2610,326.831,0.792,0.1278,0.018055555555555554,411.87715179968706,52.6379,0.0143,326.831,0.792,0.1278,1.3467093188498627,0.14386157221123985,4.10392624364953,0.11036323069109238,0.5061874202831942,2.633982286566514,29,29
2611,326.831,0.792,0.1394,0.018055555555555554,377.603299856528,52.6379,0.0143,326.831,0.792,0.1394,1.2951908584818808,0.13826218068942817,3.9289342164945182,0.12019735209079334,0.48858317822232433,2.4258045121363105,29,29
2612,326.831,0.792,0.152,0.018055555555555554,346.30197368421057,52.6379,0.0143,326.831,0.792,0.152,1.2774506514587216,0.1351492570764964,3.860190855054056,0.12929316619906045,0.5118351047292795,2.460873699708668,29,29
2613,326.831,0.792,0.1658,0.018055555555555554,317.478287092883,52.6379,0.0143,326.831,0.792,0.1658,1.3082896555797132,0.13791773192736298,3.902917911283865,0.1338259673584315,0.5643273254840728,2.6448796832452137,29,29
2614,326.831,0.792,0.1808,0.018055555555555554,291.13882743362836,52.6379,0.0143,326.831,0.792,0.1808,1.3508491787440624,0.14346834883550041,3.9947430789675615,0.14010391341100029,0.6312825591081077,2.9198349871338776,29,29
2615,326.831,0.8637,0.1278,0.016556674771332637,411.87715179968706,52.6379,0.0143,326.831,0.8637,0.1278,1.3820120218234164,0.1473794270675641,4.223433680950949,0.10470031514563727,0.5344741840665775,2.815702611298745,29,29
2616,326.831,0.8637,0.1394,0.016556674771332637,377.603299856528,52.6379,0.0143,326.831,0.8637,0.1394,1.318771383514101,0.14105416728545522,4.0341467862183205,0.11523896152018527,0.5077430550591955,2.577154934148358,29,29
2617,326.831,0.8637,0.152,0.016556674771332637,346.30197368421057,52.6379,0.0143,326.831,0.8637,0.152,1.3081205933725872,0.13885810424363954,3.9471819234779217,0.12169808161820288,0.5296466477837901,2.5971917183695457,29,29
2618,326.831,0.8637,0.1658,0.016556674771332637,317.478287092883,52.6379,0.0143,326.831,0.8637,0.1658,1.3320133321266494,0.14009298531687056,3.967629871999196,0.12668695080754705,0.5849047248802184,2.789210203495082,29,29
2619,326.831,0.8637,0.1808,0.016556674771332637,291.13882743362836,52.6379,0.0143,326.831,0.8637,0.1808,1.3687720402492223,0.1441946248762962,4.042936958891124,0.1344221355686304,0.6431685141999103,3.0033017166293745,29,29
2620,326.831,0.9419,0.1278,0.015182078776940227,411.87715179968706,52.6379,0.0143,326.831,0.9419,0.1278,1.4325845790175484,0.1507772020559705,4.366789922173631,0.09943008989839815,0.5784062722772615,3.070089598009477,29,29
2621,326.831,0.9419,0.1394,0.015182078776940227,377.603299856528,52.6379,0.0143,326.831,0.9419,0.1394,1.353348653893452,0.14325044776366122,4.118950157451461,0.10915526019591973,0.5415548781657343,2.787412101117379,29,29
2622,326.831,0.9419,0.152,0.015182078776940227,346.30197368421057,52.6379,0.0143,326.831,0.9419,0.152,1.3386116091339286,0.14153092550464552,4.03144790393801,0.11558754246420593,0.556965829973893,2.7735507341241106,29,29
2623,326.831,0.9419,0.1658,0.015182078776940227,317.478287092883,52.6379,0.0143,326.831,0.9419,0.1658,1.3555486853128995,0.14247283357517207,4.032214325274074,0.12210111097380627,0.6026295844690744,2.9082893501806497,29,29
2624,326.831,0.9419,0.1808,0.015182078776940227,291.13882743362836,52.6379,0.0143,326.831,0.9419,0.1808,1.3854084227718877,0.14789696613498496,4.072711757807164,0.12780696017421495,0.6531670675964326,3.104742031338956,29,29
2625,231.1044,0.666,0.1278,0.02342342342342342,411.87715179968706,52.6379,0.0156,231.1044,0.666,0.1278,1.8974451227044729,0.21752822253904133,5.662021506919221,0.17001886939236843,1.2759037201613928,6.200210474870808,29,29
2626,231.1044,0.666,0.1394,0.02342342342342342,377.603299856528,52.6379,0.0156,231.1044,0.666,0.1394,1.7855751034469989,0.20152810338595378,5.26145817013036,0.15904375064231005,1.1730364908624524,5.717532744241965,29,29
2627,231.1044,0.666,0.152,0.02342342342342342,346.30197368421057,52.6379,0.0156,231.1044,0.666,0.152,1.6987833876235185,0.19195386131786402,4.99283577222538,0.15396481182426172,1.0901530172822855,5.304373587574749,29,29
2628,231.1044,0.666,0.1658,0.02342342342342342,317.478287092883,52.6379,0.0156,231.1044,0.666,0.1658,1.6425489468820869,0.18518561051254445,4.813801327783457,0.1469022717940107,1.0466710493586338,5.067350264434806,29,29
2629,231.1044,0.666,0.1808,0.02342342342342342,291.13882743362836,52.6379,0.0156,231.1044,0.666,0.1808,1.6243601912825947,0.1829232581257485,4.700372942305002,0.14367785464447838,1.0424615736115426,5.013719133313293,29,29
2630,231.1044,0.7263,0.1278,0.0214787277984304,411.87715179968706,52.6379,0.0156,231.1044,0.7263,0.1278,1.9506318724363467,0.2251076558154508,5.803448004175334,0.18741690574552217,1.3854658683816323,6.653506393434273,29,29
2631,231.1044,0.7263,0.1394,0.0214787277984304,377.603299856528,52.6379,0.0156,231.1044,0.7263,0.1394,1.8206597837595757,0.20774279307098872,5.397128736771377,0.1722009354490272,1.2436801986430104,6.003720359285849,29,29
2632,231.1044,0.7263,0.152,0.0214787277984304,346.30197368421057,52.6379,0.0156,231.1044,0.7263,0.152,1.7383233250108774,0.1988355226992477,5.125405510498059,0.1661166780381409,1.1704631916101542,5.640626698549118,29,29
2633,231.1044,0.7263,0.1658,0.0214787277984304,317.478287092883,52.6379,0.0156,231.1044,0.7263,0.1658,1.6743874141773598,0.18906267911260838,4.886153907455719,0.15762064997886088,1.1084466950661125,5.343591098640107,29,29
2634,231.1044,0.7263,0.1808,0.0214787277984304,291.13882743362836,52.6379,0.0156,231.1044,0.7263,0.1808,1.6614619679613185,0.18690445400043215,4.806893096482605,0.15522315138767473,1.1112673373734208,5.3189394158958185,29,29
2635,231.1044,0.792,0.1278,0.019696969696969695,411.87715179968706,52.6379,0.0156,231.1044,0.792,0.1278,2.019258406393267,0.23165196327072915,5.991615369743649,0.20599893326172844,1.515901956375841,7.20676733971476,29,29
2636,231.1044,0.792,0.1394,0.019696969696969695,377.603299856528,52.6379,0.0156,231.1044,0.792,0.1394,1.886455710444151,0.21436906358275276,5.564631388089493,0.18937069730736367,1.3668403504477937,6.540351914739985,29,29
2637,231.1044,0.792,0.152,0.019696969696969695,346.30197368421057,52.6379,0.0156,231.1044,0.792,0.152,1.7801153337870377,0.19930926538620614,5.224893859691816,0.175756776395682,1.2521834660994853,6.014468025197833,29,29
2638,231.1044,0.792,0.1658,0.019696969696969695,317.478287092883,52.6379,0.0156,231.1044,0.792,0.1658,1.7099986205612616,0.19462905288563975,4.988305304847202,0.16975469763644224,1.1860344169564452,5.680490889084747,29,29
2639,231.1044,0.792,0.1808,0.019696969696969695,291.13882743362836,52.6379,0.0156,231.1044,0.792,0.1808,1.6894659557378342,0.18996434775553603,4.891571423125238,0.1640808832251933,1.1676865998872838,5.5726039201710575,29,29
2640,231.1044,0.8637,0.1278,0.018061827023271967,411.87715179968706,52.6379,0.0156,231.1044,0.8637,0.1278,2.0996610707267167,0.23934441564897177,6.180171391267409,0.22469523852404719,1.6605416134066493,7.830359363461432,29,29
2641,231.1044,0.8637,0.1394,0.018061827023271967,377.603299856528,52.6379,0.0156,231.1044,0.8637,0.1394,1.9360887093030352,0.21800508091820697,5.715952816097558,0.20498762436706253,1.4566626740337891,6.926317362524712,29,29
2642,231.1044,0.8637,0.152,0.018061827023271967,346.30197368421057,52.6379,0.0156,231.1044,0.8637,0.152,1.8172155723496155,0.20575815392830446,5.347774319760962,0.19435766975007135,1.3433192075707778,6.389561118191321,29,29
2643,231.1044,0.8637,0.1658,0.018061827023271967,317.478287092883,52.6379,0.0156,231.1044,0.8637,0.1658,1.7446076612354597,0.19737134130233616,5.092956163569287,0.18123611138408957,1.2603294306161565,5.99440004526161,29,29
2644,231.1044,0.8637,0.1808,0.018061827023271967,291.13882743362836,52.6379,0.0156,231.1044,0.8637,0.1808,1.702205898881855,0.19281211730273376,4.920004416008731,0.1741107931516411,1.2204296792835845,5.799658404346026,29,29
2645,231.1044,0.9419,0.1278,0.016562267756662065,411.87715179968706,52.6379,0.0156,231.1044,0.9419,0.1278,2.1414300379055606,0.24529432775292623,6.266400044470192,0.24022670834065324,1.7501551171526526,8.1950270521014,29,29
2646,231.1044,0.9419,0.1394,0.016562267756662065,377.603299856528,52.6379,0.0156,231.1044,0.9419,0.1394,1.9799055514120951,0.22456633560499056,5.8078496153569334,0.22002595929740304,1.5632147760790644,7.36319557059181,29,29
2647,231.1044,0.9419,0.152,0.016562267756662065,346.30197368421057,52.6379,0.0156,231.1044,0.9419,0.152,1.8626571881411236,0.2126767139369048,5.443224584621487,0.20732522891470073,1.4338003119659988,6.781605094733873,29,29
2648,231.1044,0.9419,0.1658,0.016562267756662065,317.478287092883,52.6379,0.0156,231.1044,0.9419,0.1658,1.7802057063778018,0.20314562478932432,5.174857089078981,0.19478456119070778,1.3341235423507611,6.319595261146986,29,29
2649,231.1044,0.9419,0.1808,0.016562267756662065,291.13882743362836,52.6379,0.0156,231.1044,0.9419,0.1808,1.7286907188761333,0.1961231319461473,4.984912996666783,0.1855178682355037,1.2773376309815179,6.045235615612745,29,29
2650,252.0211,0.666,0.1278,0.02342342342342342,411.87715179968706,52.6379,0.0156,252.0211,0.666,0.1278,1.8222834619058508,0.2051445425937449,5.44897106648984,0.146254194372592,1.1431868976927786,5.637939548248244,29,29
2651,252.0211,0.666,0.1394,0.02342342342342342,377.603299856528,52.6379,0.0156,252.0211,0.666,0.1394,1.6972125290203866,0.1885320093006994,5.055979947564853,0.13767253456047185,1.0171893134387437,5.050811059109947,29,29
2652,252.0211,0.666,0.152,0.02342342342342342,346.30197368421057,52.6379,0.0156,252.0211,0.666,0.152,1.6288879091027901,0.18127639370158627,4.804591647739737,0.1309727633128557,0.9666077249540627,4.7824595253679805,29,29
2653,252.0211,0.666,0.1658,0.02342342342342342,317.478287092883,52.6379,0.0156,252.0211,0.666,0.1658,1.580189539718829,0.1741647734169186,4.614595501475208,0.12679970261558604,0.9193192324294613,4.532011276685363,29,29
2654,252.0211,0.666,0.1808,0.02342342342342342,291.13882743362836,52.6379,0.0156,252.0211,0.666,0.1808,1.5818368461038816,0.17454512281909415,4.587374140032932,0.12887530402491867,0.947039830905274,4.601692400127536,29,29
2655,252.0211,0.7263,0.1278,0.0214787277984304,411.87715179968706,52.6379,0.0156,252.0211,0.7263,0.1278,1.8914867677515768,0.21071674663625653,5.640005888194435,0.1637501237472725,1.2664218044608664,6.1706254015166,29,29
2656,252.0211,0.7263,0.1394,0.0214787277984304,377.603299856528,52.6379,0.0156,252.0211,0.7263,0.1394,1.7557596893869556,0.19576585625364373,5.210109124048182,0.1499100316626501,1.1235869823115892,5.518813556290443,29,29
2657,252.0211,0.7263,0.152,0.0214787277984304,346.30197368421057,52.6379,0.0156,252.0211,0.7263,0.152,1.6680342132580164,0.18685392318298655,4.925105284709588,0.14300264815406424,1.0464971997352464,5.122484084847177,29,29
2658,252.0211,0.7263,0.1658,0.0214787277984304,317.478287092883,52.6379,0.0156,252.0211,0.7263,0.1658,1.6161379522862664,0.17793996031071763,4.721365435322863,0.13629853641403544,0.9879964192554529,4.831516611716277,29,29
2659,252.0211,0.7263,0.1808,0.0214787277984304,291.13882743362836,52.6379,0.0156,252.0211,0.7263,0.1808,1.6075176896459449,0.17713522093445863,4.633754677718366,0.1348829907582936,1.0030607417328317,4.858631143117492,29,29
2660,252.0211,0.792,0.1278,0.019696969696969695,411.87715179968706,52.6379,0.0156,252.0211,0.792,0.1278,1.9599698488464417,0.2176997071690915,5.814517101631826,0.18092514285885267,1.3888086267888533,6.695728602284195,29,29
2661,252.0211,0.792,0.1394,0.019696969696969695,377.603299856528,52.6379,0.0156,252.0211,0.792,0.1394,1.807699075670983,0.1988651186403629,5.341514680341324,0.16373358328756593,1.2237500640261019,5.965463169548035,29,29
2662,252.0211,0.792,0.152,0.019696969696969695,346.30197368421057,52.6379,0.0156,252.0211,0.792,0.152,1.712059856806505,0.18899701722476653,5.0115761719813205,0.15292729159895962,1.1205963139017656,5.453172530439158,29,29
2663,252.0211,0.792,0.1658,0.019696969696969695,317.478287092883,52.6379,0.0156,252.0211,0.792,0.1658,1.674522102640587,0.18342009505730544,4.8592094047122965,0.14771964475355154,1.087327694314192,5.276821403830498,29,29
2664,252.0211,0.792,0.1808,0.019696969696969695,291.13882743362836,52.6379,0.0156,252.0211,0.792,0.1808,1.6458347915573373,0.1805139822123772,4.737196447334096,0.14300665006240282,1.071821191496586,5.172612514719917,29,29
2665,252.0211,0.8637,0.1278,0.018061827023271967,411.87715179968706,52.6379,0.0156,252.0211,0.8637,0.1278,2.018792020572003,0.22581605526945586,5.976190878834167,0.1977103461338693,1.4976274543217993,7.1552777367852025,29,29
2666,252.0211,0.8637,0.1394,0.018061827023271967,377.603299856528,52.6379,0.0156,252.0211,0.8637,0.1394,1.8573812292086496,0.20645670526470228,5.480641123149145,0.18048310605724113,1.3158637904437984,6.336349436744856,29,29
2667,252.0211,0.8637,0.152,0.018061827023271967,346.30197368421057,52.6379,0.0156,252.0211,0.8637,0.152,1.749077741647461,0.19431084735344548,5.145284733534938,0.1689208928573706,1.2062093747059075,5.823382390987058,29,29
2668,252.0211,0.8637,0.1658,0.018061827023271967,317.478287092883,52.6379,0.0156,252.0211,0.8637,0.1658,1.6919260742816735,0.18531432235311177,4.928311988625937,0.15857157321781837,1.1433719562944185,5.514087653637658,29,29
2669,252.0211,0.8637,0.1808,0.018061827023271967,291.13882743362836,52.6379,0.0156,252.0211,0.8637,0.1808,1.6645492585187036,0.18505644173982744,4.8114604538225905,0.15465048748992766,1.1168842819320532,5.368675706630826,29,29
2670,252.0211,0.9419,0.1278,0.016562267756662065,411.87715179968706,52.6379,0.0156,252.0211,0.9419,0.1278,2.0753398907496274,0.22964224345499787,6.101116534035252,0.21314677710206636,1.6036842692424758,7.601624900723765,29,29
2671,252.0211,0.9419,0.1394,0.016562267756662065,377.603299856528,52.6379,0.0156,252.0211,0.9419,0.1394,1.906655875482057,0.21154688403535685,5.612203204391937,0.19459061239038572,1.4114889553801286,6.750356597181877,29,29
2672,252.0211,0.9419,0.152,0.016562267756662065,346.30197368421057,52.6379,0.0156,252.0211,0.9419,0.152,1.7995069577739806,0.19884743090506155,5.283704663821736,0.1795197366192358,1.2813318543298016,6.142270367292282,29,29
2673,252.0211,0.9419,0.1658,0.016562267756662065,317.478287092883,52.6379,0.0156,252.0211,0.9419,0.1658,1.726792518578341,0.1911951974462159,5.011839751535492,0.16931345089034064,1.2021724829423384,5.775109371345965,29,29
2674,252.0211,0.9419,0.1808,0.016562267756662065,291.13882743362836,52.6379,0.0156,252.0211,0.9419,0.1808,1.6932887236323009,0.18742414386043948,4.893547320859874,0.16509366059430472,1.1771192454022756,5.618159226243001,29,29
2675,274.831,0.666,0.1278,0.02342342342342342,411.87715179968706,52.6379,0.0156,274.831,0.666,0.1278,1.746582503554943,0.18869255951992578,5.243741458371711,0.12358498794510052,1.0113362588609838,5.0910494518027285,29,29
2676,274.831,0.666,0.1394,0.02342342342342342,377.603299856528,52.6379,0.0156,274.831,0.666,0.1394,1.623866944689309,0.17492176974770945,4.856896722903428,0.11637783376383787,0.8989565854712241,4.5404373845507955,29,29
2677,274.831,0.666,0.152,0.02342342342342342,346.30197368421057,52.6379,0.0156,274.831,0.666,0.152,1.5643358825385085,0.16757425749508173,4.618485423201517,0.11278111887499079,0.8441443956654198,4.25349425205378,29,29
2678,274.831,0.666,0.1658,0.02342342342342342,317.478287092883,52.6379,0.0156,274.831,0.666,0.1658,1.5262514266533993,0.16433242712320803,4.485120904752059,0.11379565765723061,0.8333538601562027,4.147780235424429,29,29
2679,274.831,0.666,0.1808,0.02342342342342342,291.13882743362836,52.6379,0.0156,274.831,0.666,0.1808,1.5377101861513183,0.16629511663718247,4.464859641445318,0.11551172615852659,0.8637378911781227,4.235795577531632,29,29
2680,274.831,0.7263,0.1278,0.0214787277984304,411.87715179968706,52.6379,0.0156,274.831,0.7263,0.1278,1.8033564734071175,0.1942441364597542,5.4053972392566845,0.13789026539170698,1.112990988580375,5.535176211641904,29,29
2681,274.831,0.7263,0.1394,0.0214787277984304,377.603299856528,52.6379,0.0156,274.831,0.7263,0.1394,1.6811669482388736,0.18191972812637816,5.013334221199547,0.12763293117369723,0.9864275636342285,4.93124271329658,29,29
2682,274.831,0.7263,0.152,0.0214787277984304,346.30197368421057,52.6379,0.0156,274.831,0.7263,0.152,1.6157718064877662,0.1737075496352524,4.767637075488981,0.12309657052450597,0.9334535187056529,4.651724842676995,29,29
2683,274.831,0.7263,0.1658,0.0214787277984304,317.478287092883,52.6379,0.0156,274.831,0.7263,0.1658,1.5745295087987474,0.1687266602429542,4.607245918217286,0.12099599958853847,0.9059973469498008,4.482758181871228,29,29
2684,274.831,0.7263,0.1808,0.0214787277984304,291.13882743362836,52.6379,0.0156,274.831,0.7263,0.1808,1.570393777277905,0.16792174787157862,4.542348866250525,0.12081897412755153,0.9195491990760947,4.497778802402984,29,29
2685,274.831,0.792,0.1278,0.019696969696969695,411.87715179968706,52.6379,0.0156,274.831,0.792,0.1278,1.8804271074771832,0.2014572500568324,5.624706899332213,0.15682963152356527,1.2397994550088993,6.065829321174823,29,29
2686,274.831,0.792,0.1394,0.019696969696969695,377.603299856528,52.6379,0.0156,274.831,0.792,0.1394,1.7485365413641625,0.1868422706933399,5.1834998203516145,0.14144751081949358,1.0929390034749928,5.404224632434909,29,29
2687,274.831,0.792,0.152,0.019696969696969695,346.30197368421057,52.6379,0.0156,274.831,0.792,0.152,1.6541527529336062,0.17719407774479484,4.872283867185621,0.13337931802920397,1.0129057593273256,4.999943651831512,29,29
2688,274.831,0.792,0.1658,0.019696969696969695,317.478287092883,52.6379,0.0156,274.831,0.792,0.1658,1.612766149412174,0.17249182006503566,4.703420715359441,0.12990859022270593,0.9751364707709429,4.802329989844808,29,29
2689,274.831,0.792,0.1808,0.019696969696969695,291.13882743362836,52.6379,0.0156,274.831,0.792,0.1808,1.5891620102371067,0.1707229140910998,4.59908573337604,0.12905487865672702,0.9704744289941036,4.72642732427392,29,29
2690,274.831,0.8637,0.1278,0.018061827023271967,411.87715179968706,52.6379,0.0156,274.831,0.8637,0.1278,1.9281531466326942,0.20608186629034692,5.739346303825771,0.1711878733602291,1.3422386631480285,6.522851564777564,29,29
2691,274.831,0.8637,0.1394,0.018061827023271967,377.603299856528,52.6379,0.0156,274.831,0.8637,0.1394,1.7846824836849426,0.19132622286854975,5.303453389776001,0.15534105116399954,1.1776556456832574,5.758732085945436,29,29
2692,274.831,0.8637,0.152,0.018061827023271967,346.30197368421057,52.6379,0.0156,274.831,0.8637,0.152,1.701490855188892,0.18129460296204591,5.001124178130062,0.14559355893808054,1.0920917600193416,5.350613574741301,29,29
2693,274.831,0.8637,0.1658,0.018061827023271967,317.478287092883,52.6379,0.0156,274.831,0.8637,0.1658,1.6444838145206784,0.17503685715388648,4.784519222033746,0.1388404607237643,1.042175482193195,5.088994992898624,29,29
2694,274.831,0.8637,0.1808,0.018061827023271967,291.13882743362836,52.6379,0.0156,274.831,0.8637,0.1808,1.6274293711223224,0.17436589260866217,4.706491773923641,0.1362225671105877,1.0273783254012006,4.984167334739984,29,29
2695,274.831,0.9419,0.1278,0.016562267756662065,411.87715179968706,52.6379,0.0156,274.831,0.9419,0.1278,2.000099535995279,0.2112614702937682,5.897418741932881,0.1864057807023043,1.4524053820984932,6.9815968508421795,29,29
2696,274.831,0.9419,0.1394,0.016562267756662065,377.603299856528,52.6379,0.0156,274.831,0.9419,0.1394,1.837903682602301,0.1991661036769545,5.4514101996553155,0.17115921568901526,1.2762214836110275,6.179960786520036,29,29
2697,274.831,0.9419,0.152,0.016562267756662065,346.30197368421057,52.6379,0.0156,274.831,0.9419,0.152,1.72873138327008,0.1853507631704843,5.079752503978471,0.15714958687502503,1.1553708222959687,5.616748199894325,29,29
2698,274.831,0.9419,0.1658,0.016562267756662065,317.478287092883,52.6379,0.0156,274.831,0.9419,0.1658,1.6739866706236353,0.17882604482632378,4.888419689991762,0.14931640151951822,1.099775456442512,5.340060718358163,29,29
2699,274.831,0.9419,0.1808,0.016562267756662065,291.13882743362836,52.6379,0.0156,274.831,0.9419,0.1808,1.6524123815042304,0.17789546658067432,4.7645426392914905,0.14435991398619608,1.086763586098325,5.245035682537047,29,29
2700,299.7053,0.666,0.1278,0.02342342342342342,411.87715179968706,52.6379,0.0156,299.7053,0.666,0.1278,1.6693018501368542,0.17558637585856354,5.0196809500183495,0.10548785271436491,0.8794273211960062,4.5257887140041095,29,29
2701,299.7053,0.666,0.1394,0.02342342342342342,377.603299856528,52.6379,0.0156,299.7053,0.666,0.1394,1.5686724688578209,0.1643634415336124,4.688632597837204,0.10346473648293465,0.7982996749709083,4.094791015313063,29,29
2702,299.7053,0.666,0.152,0.02342342342342342,346.30197368421057,52.6379,0.0156,299.7053,0.666,0.152,1.5104870431149109,0.15843714735743844,4.467088725029991,0.10418152229728413,0.7643171375033878,3.876416514191144,29,29
2703,299.7053,0.666,0.1658,0.02342342342342342,317.478287092883,52.6379,0.0156,299.7053,0.666,0.1658,1.4905828049009093,0.15568177715747197,4.365777716134196,0.10654743000732972,0.7728883870167226,3.856448776118898,29,29
2704,299.7053,0.666,0.1808,0.02342342342342342,291.13882743362836,52.6379,0.0156,299.7053,0.666,0.1808,1.4961813448546566,0.1576143590277304,4.354703586798603,0.11112632466578033,0.7967984568923736,3.9119869591178196,29,29
2705,299.7053,0.7263,0.1278,0.0214787277984304,411.87715179968706,52.6379,0.0156,299.7053,0.7263,0.1278,1.731645107879171,0.1804209325172677,5.172934303974943,0.11610306520149265,0.9900855073422866,5.000039139356406,29,29
2706,299.7053,0.7263,0.1394,0.0214787277984304,377.603299856528,52.6379,0.0156,299.7053,0.7263,0.1394,1.6142255622639685,0.1684289302429814,4.817921748310247,0.1108203998964426,0.8763317782231029,4.451172142340106,29,29
2707,299.7053,0.7263,0.152,0.0214787277984304,346.30197368421057,52.6379,0.0156,299.7053,0.7263,0.152,1.5556762264611566,0.1618822038336148,4.598830314059827,0.10804837010577016,0.837882044951038,4.226918059191875,29,29
2708,299.7053,0.7263,0.1658,0.0214787277984304,317.478287092883,52.6379,0.0156,299.7053,0.7263,0.1658,1.5256099252777315,0.16094876972707578,4.45984503820409,0.11029850645728913,0.8196513902604459,4.082095114464619,29,29
2709,299.7053,0.7263,0.1808,0.0214787277984304,291.13882743362836,52.6379,0.0156,299.7053,0.7263,0.1808,1.5226375957280185,0.16037907438031995,4.41038961601154,0.111380920112656,0.8504771508453853,4.178028707458199,29,29
2710,299.7053,0.792,0.1278,0.019696969696969695,411.87715179968706,52.6379,0.0156,299.7053,0.792,0.1278,1.791111686324735,0.18737774012281627,5.376691428974959,0.1321536261149588,1.0860348483296904,5.421140647683715,29,29
2711,299.7053,0.792,0.1394,0.019696969696969695,377.603299856528,52.6379,0.0156,299.7053,0.792,0.1394,1.6689666416373288,0.17599018053896476,4.97221195770965,0.12188721082113045,0.9704121403634417,4.863801380913,29,29
2712,299.7053,0.792,0.152,0.019696969696969695,346.30197368421057,52.6379,0.0156,299.7053,0.792,0.152,1.5968062709667876,0.1663782118940649,4.711004664932806,0.11600236184417131,0.9093247424231331,4.551397808401829,29,29
