n,k_rate,tau_motor,tau_intensity,k_motor,k_intensity,gain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
1461,842.8905,0.345,0.0218,0.08057971014492754,1152.2477064220184,25.119,0.0278,842.8905,0.345,0.0218,0.9226919954060153,0.1495812334932031,6.502085091834709,0.171275055525262,0.8514750017537669,3.3257355899477385,29,29
1462,842.8905,0.345,0.0238,0.08057971014492754,1055.4201680672268,25.119,0.0278,842.8905,0.345,0.0238,0.9493697606309568,0.1515889996394225,6.567461600056814,0.18202780260929083,0.9259411120093266,3.4703286768185873,29,29
1463,842.8905,0.345,0.026,0.08057971014492754,966.1153846153846,25.119,0.0278,842.8905,0.345,0.026,1.107840793203351,0.16510410506456002,6.679880801023612,0.20577456411539471,1.1083447296192563,4.042086947325133,29,29
1464,842.8905,0.345,0.0283,0.08057971014492754,887.5971731448764,25.119,0.0278,842.8905,0.345,0.0283,1.3490492281987463,0.18550922126995723,6.88728349953642,0.2444726520887812,1.4289165652980427,5.238901984856698,29,29
1465,842.8905,0.3762,0.02,0.07389686337054759,1255.95,25.119,0.0278,842.8905,0.3762,0.02,1.0248034945447384,0.16236059955523027,6.518139222943133,0.14479995511923757,0.801660008864509,3.3305370921080697,29,29
1466,842.8905,0.3762,0.0218,0.07389686337054759,1152.2477064220184,25.119,0.0278,842.8905,0.3762,0.0218,0.9447113552953588,0.15463711103732256,6.547087090298438,0.14610814301276112,0.8013903170223096,3.2162441074802324,29,29
1467,842.8905,0.3762,0.0238,0.07389686337054759,1055.4201680672268,25.119,0.0278,842.8905,0.3762,0.0238,0.9240026244260702,0.15181918701748007,6.59335844664579,0.15542411785773516,0.8543360256268708,3.2670624089760616,29,29
1468,842.8905,0.3762,0.026,0.07389686337054759,966.1153846153846,25.119,0.0278,842.8905,0.3762,0.026,1.0221993616911766,0.15982794544416049,6.68104579902497,0.17527390079269486,0.9989723884833536,3.688586322686487,29,29
1469,842.8905,0.3762,0.0283,0.07389686337054759,887.5971731448764,25.119,0.0278,842.8905,0.3762,0.0283,1.214375314340204,0.17632355739744124,6.814675360844452,0.20787368854475738,1.258919058451025,4.608752648148663,29,29
1470,842.8905,0.4103,0.02,0.06775530099926882,1255.95,25.119,0.0278,842.8905,0.4103,0.02,1.0229996233290435,0.1678051540442107,6.5871397730826375,0.1346770440759643,0.7844521102859451,3.255603010542437,29,29
1471,842.8905,0.4103,0.0218,0.06775530099926882,1152.2477064220184,25.119,0.0278,842.8905,0.4103,0.0218,0.9673838665835147,0.16005200389435967,6.60463346786166,0.1295767600908988,0.7728291319663902,3.1754171664125033,29,29
1472,842.8905,0.4103,0.0238,0.06775530099926882,1055.4201680672268,25.119,0.0278,842.8905,0.4103,0.0238,0.932475729334218,0.154877714990952,6.650247570881656,0.13393358299855396,0.7998140900780477,3.170786878507403,29,29
1473,842.8905,0.4103,0.026,0.06775530099926882,966.1153846153846,25.119,0.0278,842.8905,0.4103,0.026,1.0053564910314352,0.1593058328973953,6.714456136636422,0.15288904603274972,0.9368406840709327,3.521466770652203,29,29
1474,842.8905,0.4103,0.0283,0.06775530099926882,887.5971731448764,25.119,0.0278,842.8905,0.4103,0.0283,1.136142009585603,0.17036774827066115,6.7975888431463725,0.1823959874487995,1.1646515530361041,4.322923302748417,29,29
1475,919.1786,0.2901,0.02,0.09582902447431918,1255.95,25.119,0.0278,919.1786,0.2901,0.02,0.9564159612029213,0.1457518040515694,6.387204286903916,0.2419313806585666,0.9999357438028172,3.91909433638928,29,29
1476,919.1786,0.2901,0.0218,0.09582902447431918,1152.2477064220184,25.119,0.0278,919.1786,0.2901,0.0218,0.9570259277608553,0.1486073992519888,6.472426904715234,0.25508159799368707,1.059367803825645,3.9712584625529987,29,29
1477,919.1786,0.2901,0.0238,0.09582902447431918,1055.4201680672268,25.119,0.0278,919.1786,0.2901,0.0238,1.1181889478378657,0.1613968260370533,6.635302777238005,0.2727995404858902,1.20534708225784,4.392627140072858,29,29
1478,919.1786,0.2901,0.026,0.09582902447431918,966.1153846153846,25.119,0.0278,919.1786,0.2901,0.026,1.414198135172357,0.1885478867024788,6.91342004842104,0.30329721656768016,1.46236668898869,5.347820224158992,29,29
1479,919.1786,0.2901,0.0283,0.09582902447431918,887.5971731448764,25.119,0.0278,919.1786,0.2901,0.0283,1.6672022367569799,0.2144174536219444,7.231947526869826,0.34658418716476996,1.8142774857968536,6.777524701320765,29,29
1480,919.1786,0.3164,0.02,0.08786346396965865,1255.95,25.119,0.0278,919.1786,0.3164,0.02,0.9832442823287887,0.14957087423023613,6.392526855420949,0.20467696429587381,0.9168572863288564,3.6808600177064976,29,29
1481,919.1786,0.3164,0.0218,0.08786346396965865,1152.2477064220184,25.119,0.0278,919.1786,0.3164,0.0218,0.9132247011680735,0.1454943205203754,6.441837637285092,0.2154879626759882,0.9529398280148922,3.625519577830959,29,29
1482,919.1786,0.3164,0.0238,0.08786346396965865,1055.4201680672268,25.119,0.0278,919.1786,0.3164,0.0238,1.0402632539063228,0.15732665661533132,6.564723465899634,0.2331363124471052,1.0818621471461372,3.9653707211829965,29,29
1483,919.1786,0.3164,0.026,0.08786346396965865,966.1153846153846,25.119,0.0278,919.1786,0.3164,0.026,1.2586123000004912,0.1749486760722924,6.741476561685127,0.26044161689885387,1.3076934624604146,4.744679159423294,29,29
1484,919.1786,0.3164,0.0283,0.08786346396965865,887.5971731448764,25.119,0.0278,919.1786,0.3164,0.0283,1.5548098326154909,0.20283626127597693,7.0596609015982255,0.3049433882117947,1.6574929374945524,6.126484774793231,29,29
1485,919.1786,0.345,0.02,0.08057971014492754,1255.95,25.119,0.0278,919.1786,0.345,0.02,0.9860694242146548,0.15279736249830145,6.4218529555538675,0.17337119876447296,0.8482944189734768,3.4620147233377634,29,29
1486,919.1786,0.345,0.0218,0.08057971014492754,1152.2477064220184,25.119,0.0278,919.1786,0.345,0.0218,0.901805931427785,0.14619811448874012,6.461031016346202,0.1827911484459341,0.8696194872712292,3.394458031708344,29,29
1487,919.1786,0.345,0.0238,0.08057971014492754,1055.4201680672268,25.119,0.0278,919.1786,0.345,0.0238,0.9709060730093418,0.15343116592180903,6.543017754438006,0.19545335308623119,0.960547935047688,3.595643680725943,29,29
1488,919.1786,0.345,0.026,0.08057971014492754,966.1153846153846,25.119,0.0278,919.1786,0.345,0.026,1.1247909761377168,0.16524834851709255,6.678935874560573,0.21833687390381534,1.1410680387987384,4.143017070512422,29,29
1489,919.1786,0.345,0.0283,0.08057971014492754,887.5971731448764,25.119,0.0278,919.1786,0.345,0.0283,1.4224357971958583,0.19115736003781372,6.895921474474121,0.26551640224149187,1.5424358073224242,5.682308335519725,29,29
1490,919.1786,0.3762,0.02,0.07389686337054759,1255.95,25.119,0.0278,919.1786,0.3762,0.02,1.0077300481803781,0.15842281677060044,6.47645070535751,0.15169603973668372,0.8062549930270558,3.3377152025046515,29,29
1491,919.1786,0.3762,0.0218,0.07389686337054759,1152.2477064220184,25.119,0.0278,919.1786,0.3762,0.0218,0.9461168012067817,0.15235114423853094,6.50620563828383,0.15685687091422856,0.8193464397268029,3.2879618156662405,29,29
1492,919.1786,0.3762,0.0238,0.07389686337054759,1055.4201680672268,25.119,0.0278,919.1786,0.3762,0.0238,0.9334884146090895,0.15089977458110912,6.569342333645395,0.16656885338961783,0.8706509012634047,3.3325045685364234,29,29
1493,919.1786,0.3762,0.026,0.07389686337054759,966.1153846153846,25.119,0.0278,919.1786,0.3762,0.026,1.0671837641073085,0.16344527602534023,6.658543608465331,0.1900808885909719,1.0524576420910647,3.8725343027442714,29,29
1494,919.1786,0.3762,0.0283,0.07389686337054759,887.5971731448764,25.119,0.0278,919.1786,0.3762,0.0283,1.2686119579407373,0.17976263696061862,6.818543858991396,0.22611971905458364,1.3599531064087111,4.987681077195503,29,29
1495,919.1786,0.4103,0.02,0.06775530099926882,1255.95,25.119,0.0278,919.1786,0.4103,0.02,1.0182991665020193,0.1651070406866725,6.533828975539755,0.13746952449727903,0.7856578806960054,3.272400978031564,29,29
1496,919.1786,0.4103,0.0218,0.06775530099926882,1152.2477064220184,25.119,0.0278,919.1786,0.4103,0.0218,0.9502115479937772,0.15607634982589028,6.559213860419652,0.13695588133530237,0.7802551946827172,3.190556683444545,29,29
1497,919.1786,0.4103,0.0238,0.06775530099926882,1055.4201680672268,25.119,0.0278,919.1786,0.4103,0.0238,0.9248184121887049,0.15212824819598103,6.597860576871871,0.1450490050920132,0.8283813800659922,3.224827676775079,29,29
1498,919.1786,0.4103,0.026,0.06775530099926882,966.1153846153846,25.119,0.0278,919.1786,0.4103,0.026,1.0053033258515391,0.15826405663554008,6.6731722910771545,0.16137602718547134,0.9490072078472314,3.555629509010905,29,29
1499,919.1786,0.4103,0.0283,0.06775530099926882,887.5971731448764,25.119,0.0278,919.1786,0.4103,0.0283,1.159613900610057,0.17329787211943046,6.781676621098079,0.19307444360516068,1.1928229925946805,4.415374010370799,29,29
1500,649.9574,0.2901,0.02,0.1044467425025853,1255.95,25.119,0.0303,649.9574,0.2901,0.02,1.0419424365222543,0.16797578258688645,6.608924847461281,0.13829344684140157,0.802221973786167,3.3102240109185566,29,29
1501,649.9574,0.2901,0.0218,0.1044467425025853,1152.2477064220184,25.119,0.0303,649.9574,0.2901,0.0218,0.9675467411662989,0.15878822499545264,6.621572110616021,0.13599821874476964,0.7910057840725974,3.2005805584536953,29,29
1502,649.9574,0.2901,0.0238,0.1044467425025853,1055.4201680672268,25.119,0.0303,649.9574,0.2901,0.0238,0.9377156453753515,0.15439938269933134,6.666873817551079,0.1414728900057417,0.8353966861649271,3.2388509584311094,29,29
1503,649.9574,0.2901,0.026,0.1044467425025853,966.1153846153846,25.119,0.0303,649.9574,0.2901,0.026,1.0122135449200134,0.15938903145809788,6.7382261120509295,0.15954446154181132,0.9620222157149395,3.571207608841358,29,29
1504,649.9574,0.2901,0.0283,0.1044467425025853,887.5971731448764,25.119,0.0303,649.9574,0.2901,0.0283,1.1889898741895508,0.17496324065606483,6.852915890809225,0.19047010379099208,1.214907246277847,4.470801708874543,29,29
1505,649.9574,0.3164,0.02,0.09576485461441213,1255.95,25.119,0.0303,649.9574,0.3164,0.02,1.0142218161028138,0.17446956312184253,6.685044106318304,0.13358358767795303,0.8069729759881442,3.301071286602318,29,29
1506,649.9574,0.3164,0.0218,0.09576485461441213,1152.2477064220184,25.119,0.0303,649.9574,0.3164,0.0218,1.0093747630800305,0.16766103343489747,6.69237889467129,0.12375247885132246,0.7807814003213218,3.225983019577694,29,29
1507,649.9574,0.3164,0.0238,0.09576485461441213,1055.4201680672268,25.119,0.0303,649.9574,0.3164,0.0238,0.948966264848158,0.159941868020652,6.719640814160523,0.12371295984762876,0.7903876253569381,3.144806094037022,29,29
1508,649.9574,0.3164,0.026,0.09576485461441213,966.1153846153846,25.119,0.0303,649.9574,0.3164,0.026,0.9813567360455699,0.1600475504973731,6.771426264417386,0.13690431829314076,0.8873823148187517,3.3657733232017266,29,29
1509,649.9574,0.3164,0.0283,0.09576485461441213,887.5971731448764,25.119,0.0303,649.9574,0.3164,0.0283,1.0916929661055628,0.16787939772787092,6.86708601180687,0.15969520189081043,1.072077693119295,3.986123653499185,29,29
1510,649.9574,0.345,0.02,0.08782608695652175,1255.95,25.119,0.0303,649.9574,0.345,0.02,1.037442027102982,0.18275038044827066,6.795978878505063,0.14029583731928488,0.8683631427310736,3.537964170457277,29,29
1511,649.9574,0.345,0.0218,0.08782608695652175,1152.2477064220184,25.119,0.0303,649.9574,0.345,0.0218,1.0279984617183857,0.1768628954220183,6.805543216795014,0.12813807864388976,0.8057148161800319,3.3301766023603454,29,29
1512,649.9574,0.345,0.0238,0.08782608695652175,1055.4201680672268,25.119,0.0303,649.9574,0.345,0.0238,0.9920202831710847,0.16830561513182826,6.817053827755852,0.11854687772140941,0.7809645921570111,3.1890515075702286,29,29
1513,649.9574,0.345,0.026,0.08782608695652175,966.1153846153846,25.119,0.0303,649.9574,0.345,0.026,0.9703558024422981,0.16326434955509958,6.861252055987417,0.12226264519014382,0.8260062947205119,3.230603209820311,29,29
1514,649.9574,0.345,0.0283,0.08782608695652175,887.5971731448764,25.119,0.0303,649.9574,0.345,0.0283,1.037213444551983,0.1655854768482279,6.9221997798003265,0.14204668935024614,0.9683543035371761,3.6646851250663004,29,29
1515,649.9574,0.3762,0.02,0.08054226475279107,1255.95,25.119,0.0303,649.9574,0.3762,0.02,1.091477877547947,0.19365675965117368,6.900781885919212,0.1544218034011537,0.9667373550044351,3.953482985844226,29,29
1516,649.9574,0.3762,0.0218,0.08054226475279107,1152.2477064220184,25.119,0.0303,649.9574,0.3762,0.0218,1.0533185913628524,0.18607745585332697,6.912962756990352,0.1427599765868758,0.8767798871500082,3.6084019342912224,29,29
1517,649.9574,0.3762,0.0238,0.08054226475279107,1055.4201680672268,25.119,0.0303,649.9574,0.3762,0.0238,1.0406541081761185,0.1784648627553735,6.935014994981109,0.1263573231480449,0.8025247414193404,3.3401478250813503,29,29
1518,649.9574,0.3762,0.026,0.08054226475279107,966.1153846153846,25.119,0.0303,649.9574,0.3762,0.026,0.9900752623848575,0.16875281843140047,6.9536652514446615,0.1211606614162474,0.8093324816325317,3.2500210606673297,29,29
1519,649.9574,0.3762,0.0283,0.08054226475279107,887.5971731448764,25.119,0.0303,649.9574,0.3762,0.0283,1.027323458549571,0.16813811777607868,7.020223489488901,0.13591524854816767,0.9285788773929274,3.5841898086964235,29,29
1520,649.9574,0.4103,0.02,0.07384840360711674,1255.95,25.119,0.0303,649.9574,0.4103,0.02,1.1427111491767448,0.20219293479988584,7.010726964671041,0.17213616857947012,1.0674236265042707,4.369653044009816,29,29
1521,649.9574,0.4103,0.0218,0.07384840360711674,1152.2477064220184,25.119,0.0303,649.9574,0.4103,0.0218,1.0972783811171678,0.19483981487417784,7.017328977169209,0.1603611752320086,0.964362248256356,3.971746655025802,29,29
1522,649.9574,0.4103,0.0238,0.07384840360711674,1055.4201680672268,25.119,0.0303,649.9574,0.4103,0.0238,1.0776736258088144,0.1883118854750192,7.037375157105446,0.14317859721417645,0.8540515700691846,3.5763989781450474,29,29
1523,649.9574,0.4103,0.026,0.07384840360711674,966.1153846153846,25.119,0.0303,649.9574,0.4103,0.026,1.035578451516578,0.17739781115106024,7.061984697471458,0.13075680988454208,0.8090389608043377,3.341636494202815,29,29
1524,649.9574,0.4103,0.0283,0.07384840360711674,887.5971731448764,25.119,0.0303,649.9574,0.4103,0.0283,1.018005359407995,0.17053382364384725,7.075683399781467,0.13509012399197382,0.8757045157527833,3.468772564163639,29,29
1525,708.7836,0.2901,0.02,0.1044467425025853,1255.95,25.119,0.0303,708.7836,0.2901,0.02,1.026804481153984,0.16371592021449516,6.547968161500941,0.1435706182146828,0.7985379293540165,3.2907257187327694,29,29
1526,708.7836,0.2901,0.0218,0.1044467425025853,1152.2477064220184,25.119,0.0303,708.7836,0.2901,0.0218,0.9553703699520526,0.15586593507580315,6.582291725314426,0.14324993666356686,0.7992836393422372,3.232735780859788,29,29
1527,708.7836,0.2901,0.0238,0.1044467425025853,1055.4201680672268,25.119,0.0303,708.7836,0.2901,0.0238,0.9269817109256714,0.15202366856074345,6.621514680146785,0.15032985375192676,0.8404207162545164,3.2361527333849534,29,29
1528,708.7836,0.2901,0.026,0.1044467425025853,966.1153846153846,25.119,0.0303,708.7836,0.2901,0.026,1.0164378383784187,0.15905766364582416,6.708776102177572,0.16806377810097212,0.9804468683683486,3.628213284204917,29,29
1529,708.7836,0.2901,0.0283,0.1044467425025853,887.5971731448764,25.119,0.0303,708.7836,0.2901,0.0283,1.208210011988384,0.1748838275838524,6.813418021631145,0.19838957850699923,1.2350851625602675,4.533494393194598,29,29
1530,708.7836,0.3164,0.02,0.09576485461441213,1255.95,25.119,0.0303,708.7836,0.3164,0.02,1.0153877988023123,0.170662946119979,6.631570791962569,0.1357200284204865,0.7979164214325514,3.2718408559949053,29,29
1531,708.7836,0.3164,0.0218,0.09576485461441213,1152.2477064220184,25.119,0.0303,708.7836,0.3164,0.0218,1.0026095329825855,0.16393278924515634,6.654781370231695,0.12731380999449748,0.7770878827322129,3.202771801605014,29,29
1532,708.7836,0.3164,0.0238,0.09576485461441213,1055.4201680672268,25.119,0.0303,708.7836,0.3164,0.0238,0.9398696798190312,0.15599983841325,6.691155889160183,0.12641863922787036,0.7832836120486691,3.134535848560506,29,29
1533,708.7836,0.3164,0.026,0.09576485461441213,966.1153846153846,25.119,0.0303,708.7836,0.3164,0.026,0.9803218986337812,0.1576115317369771,6.734225592608159,0.14283580223558315,0.8897484934440769,3.3739861808411398,29,29
1534,708.7836,0.3164,0.0283,0.09576485461441213,887.5971731448764,25.119,0.0303,708.7836,0.3164,0.0283,1.1105815348564205,0.16817562990272675,6.837120786683328,0.16836454427480255,1.1014213119978864,4.085458554071437,29,29
1535,708.7836,0.345,0.02,0.08782608695652175,1255.95,25.119,0.0303,708.7836,0.345,0.02,1.0227090007361996,0.17863723741108664,6.729007078989147,0.13835781062654737,0.8450762904041605,3.4533752143953835,29,29
1536,708.7836,0.345,0.0218,0.08782608695652175,1152.2477064220184,25.119,0.0303,708.7836,0.345,0.0218,1.0073646752592829,0.17112400860554638,6.746422366141626,0.12492698365827515,0.7810264555578167,3.233545905935008,29,29
1537,708.7836,0.345,0.0238,0.08782608695652175,1055.4201680672268,25.119,0.0303,708.7836,0.345,0.0238,0.9714611636102497,0.16379271719269325,6.780789970099508,0.11679673057949204,0.7662069120730695,3.1310742173911605,29,29
1538,708.7836,0.345,0.026,0.08782608695652175,966.1153846153846,25.119,0.0303,708.7836,0.345,0.026,0.9727567079760154,0.16027279761349367,6.819557251729385,0.12417197428379258,0.8332949955657012,3.2428971200779424,29,29
1539,708.7836,0.345,0.0283,0.08782608695652175,887.5971731448764,25.119,0.0303,708.7836,0.345,0.0283,1.0570135550231963,0.1665776263922695,6.883799377455184,0.14853126434267377,1.00290210313362,3.7756140689001896,29,29
1540,708.7836,0.3762,0.02,0.08054226475279107,1255.95,25.119,0.0303,708.7836,0.3762,0.02,1.0590034644574764,0.18773280143708554,6.8546006597948494,0.14772912210662098,0.9219724438217094,3.7647684322260084,29,29
1541,708.7836,0.3762,0.0218,0.08054226475279107,1152.2477064220184,25.119,0.0303,708.7836,0.3762,0.0218,1.0388528003259592,0.18132939385913022,6.857206626303895,0.13520756621392446,0.838289959102382,3.4636630365047405,29,29
1542,708.7836,0.3762,0.0238,0.08054226475279107,1055.4201680672268,25.119,0.0303,708.7836,0.3762,0.0238,1.012522220715783,0.17304337635798456,6.872205586481827,0.12005607605412516,0.7776911357070204,3.238202499606225,29,29
1543,708.7836,0.3762,0.026,0.08054226475279107,966.1153846153846,25.119,0.0303,708.7836,0.3762,0.026,0.9761395221636903,0.16497824152176924,6.905382044533435,0.11637284331769951,0.7866821987046975,3.1669896173579177,29,29
1544,708.7836,0.3762,0.0283,0.08054226475279107,887.5971731448764,25.119,0.0303,708.7836,0.3762,0.0283,1.0297828139098677,0.16581458097644586,6.939298340270445,0.1384035558598,0.9451019037816685,3.616619537261789,29,29
1545,708.7836,0.4103,0.02,0.07384840360711674,1255.95,25.119,0.0303,708.7836,0.4103,0.02,1.1148955073854676,0.19767886910586305,6.970095242642401,0.16416833497429392,1.0250881635077056,4.202795993444804,29,29
1546,708.7836,0.4103,0.0218,0.07384840360711674,1152.2477064220184,25.119,0.0303,708.7836,0.4103,0.0218,1.0736145415357914,0.18990181607412246,6.977480965239524,0.1516855864517421,0.9181573701532272,3.791612113903546,29,29
1547,708.7836,0.4103,0.0238,0.07384840360711674,1055.4201680672268,25.119,0.0303,708.7836,0.4103,0.0238,1.0494262235212097,0.18194723087145728,6.986194910362792,0.13507707789894696,0.8175021694390217,3.431490624921169,29,29
1548,708.7836,0.4103,0.026,0.07384840360711674,966.1153846153846,25.119,0.0303,708.7836,0.4103,0.026,1.0149194067478944,0.17313589846997574,7.009515742825598,0.12357118256826811,0.7939167428321198,3.2774603769229858,29,29
1549,708.7836,0.4103,0.0283,0.07384840360711674,887.5971731448764,25.119,0.0303,708.7836,0.4103,0.0283,1.0243332189171073,0.1690002261310091,7.031056857368721,0.13384237072917374,0.8803595433870345,3.464759160931863,29,29
1550,772.934,0.2901,0.02,0.1044467425025853,1255.95,25.119,0.0303,772.934,0.2901,0.02,1.0352417260416618,0.16147186691991144,6.5010678856149475,0.1492335044729773,0.8087172063467173,3.361008764657713,29,29
1551,772.934,0.2901,0.0218,0.1044467425025853,1152.2477064220184,25.119,0.0303,772.934,0.2901,0.0218,0.9452365562024904,0.15260056294531218,6.527082299235308,0.15199296851785543,0.8118831309720951,3.265168693643406,29,29
1552,772.934,0.2901,0.0238,0.1044467425025853,1055.4201680672268,25.119,0.0303,772.934,0.2901,0.0238,0.9186011879922171,0.15041553696716706,6.587137688620531,0.15957452505331304,0.8552882517830522,3.285500708969431,29,29
1553,772.934,0.2901,0.026,0.1044467425025853,966.1153846153846,25.119,0.0303,772.934,0.2901,0.026,1.0316629101207977,0.15915101099762483,6.678596483341569,0.17777662548575285,0.994477227348012,3.6678207865577357,29,29
1554,772.934,0.2901,0.0283,0.1044467425025853,887.5971731448764,25.119,0.0303,772.934,0.2901,0.0283,1.2346155866482678,0.1771350873322981,6.81241110629461,0.21244061805475437,1.2999954535380809,4.776363298788592,29,29
1555,772.934,0.3164,0.02,0.09576485461441213,1255.95,25.119,0.0303,772.934,0.3164,0.02,1.018968366600294,0.16700995064568483,6.57465289016945,0.1361907568993766,0.7866814135336797,3.2603859913721016,29,29
1556,772.934,0.3164,0.0218,0.09576485461441213,1152.2477064220184,25.119,0.0303,772.934,0.3164,0.0218,0.9634097395219585,0.15872246541596605,6.60240586808838,0.13220408235284833,0.7736286062754152,3.164097946034539,29,29
1557,772.934,0.3164,0.0238,0.09576485461441213,1055.4201680672268,25.119,0.0303,772.934,0.3164,0.0238,0.926772550385514,0.15355042060916477,6.644723493484114,0.1360710254296573,0.8009587650774602,3.1552329808926793,29,29
1558,772.934,0.3164,0.026,0.09576485461441213,966.1153846153846,25.119,0.0303,772.934,0.3164,0.026,0.9841317242780889,0.15677875585426213,6.708369037138506,0.15337475920982319,0.9262899075243191,3.472816867215706,29,29
1559,772.934,0.3164,0.0283,0.09576485461441213,887.5971731448764,25.119,0.0303,772.934,0.3164,0.0283,1.1405717807651723,0.17015167589959493,6.811194894550857,0.17953741202216317,1.1497143818002356,4.25662494223684,29,29
1560,772.934,0.345,0.02,0.08782608695652175,1255.95,25.119,0.0303,772.934,0.345,0.02,1.0126258107374004,0.17410932167854268,6.673983699447539,0.13414931802242686,0.8065044163368965,3.324469584427249,29,29
1561,772.934,0.345,0.0218,0.08782608695652175,1152.2477064220184,25.119,0.0303,772.934,0.345,0.0218,1.0060953387547407,0.16842795607815794,6.708262350761831,0.12344747269959137,0.7685754533312527,3.202872967950921,29,29
1562,772.934,0.345,0.0238,0.08782608695652175,1055.4201680672268,25.119,0.0303,772.934,0.345,0.0238,0.93537727078258,0.1577498643844812,6.724272909917953,0.11883253418845748,0.7551517305795907,3.0692211164701027,29,29
1563,772.934,0.345,0.026,0.08782608695652175,966.1153846153846,25.119,0.0303,772.934,0.345,0.026,0.9551045346287306,0.1574896636608964,6.7710094608017775,0.13032331848769102,0.8364156282836807,3.2343939611137813,29,29
1564,772.934,0.345,0.0283,0.08782608695652175,887.5971731448764,25.119,0.0303,772.934,0.345,0.0283,1.0691553031794552,0.16684448317819153,6.855496468662621,0.15508617317764428,1.0227390083151688,3.846576860649638,29,29
1565,772.934,0.3762,0.02,0.08054226475279107,1255.95,25.119,0.0303,772.934,0.3762,0.02,1.0374969772518492,0.1827431495675118,6.7907153871608,0.1436814622606183,0.8877092212077935,3.631437958877105,29,29
1566,772.934,0.3762,0.0218,0.08054226475279107,1152.2477064220184,25.119,0.0303,772.934,0.3762,0.0218,1.0310415430645357,0.17711573463677469,6.811018431642043,0.12992977230760944,0.7996357018810394,3.3296990663479096,29,29
1567,772.934,0.3762,0.0238,0.08054226475279107,1055.4201680672268,25.119,0.0303,772.934,0.3762,0.0238,0.9947793075076911,0.16888858175167218,6.834028183087289,0.11681956977541408,0.7575070159452498,3.1569427388789326,29,29
1568,772.934,0.3762,0.026,0.08054226475279107,966.1153846153846,25.119,0.0303,772.934,0.3762,0.026,0.975662317498672,0.16358586441205966,6.866400522873956,0.120477584580512,0.8113562814678769,3.228355784081154,29,29
1569,772.934,0.3762,0.0283,0.08054226475279107,887.5971731448764,25.119,0.0303,772.934,0.3762,0.0283,1.0411921740878418,0.1655103049318705,6.912654300720747,0.14122077619978446,0.9701839480427069,3.704544783287382,29,29
1570,772.934,0.4103,0.02,0.07384840360711674,1255.95,25.119,0.0303,772.934,0.4103,0.02,1.0900810748535024,0.19350084622680958,6.900896656118503,0.1589728867281477,0.9859451549202478,4.044219125226657,29,29
1571,772.934,0.4103,0.0218,0.07384840360711674,1152.2477064220184,25.119,0.0303,772.934,0.4103,0.0218,1.0586497126234078,0.18705544024388066,6.955960910386522,0.14592914569120627,0.8853831258475972,3.6621296039615707,29,29
1572,772.934,0.4103,0.0238,0.07384840360711674,1055.4201680672268,25.119,0.0303,772.934,0.4103,0.0238,1.0403177932795757,0.17837103612464023,6.935582858255558,0.12901225764252758,0.7931759563462064,3.3407837308746506,29,29
1573,772.934,0.4103,0.026,0.07384840360711674,966.1153846153846,25.119,0.0303,772.934,0.4103,0.026,0.9861547384328133,0.16855848882136357,6.95738455531926,0.12104237748723105,0.7849572947275916,3.2089350730789294,29,29
1574,772.934,0.4103,0.0283,0.07384840360711674,887.5971731448764,25.119,0.0303,772.934,0.4103,0.0283,1.0125129139600724,0.16491282078459185,6.979998256210697,0.13598103431878986,0.9128424221503391,3.5574587207474053,29,29
1575,842.8905,0.2901,0.02,0.1044467425025853,1255.95,25.119,0.0303,842.8905,0.2901,0.02,1.0182131382844077,0.15806817824958969,6.453888554930165,0.1580641319486339,0.8215154068645046,3.4044294999289333,29,29
1576,842.8905,0.2901,0.0218,0.1044467425025853,1152.2477064220184,25.119,0.0303,842.8905,0.2901,0.0218,0.9250203071264583,0.1498447848566675,6.501695484618563,0.16203565867871125,0.8244739633379583,3.2925519854614356,29,29
1577,842.8905,0.2901,0.0238,0.1044467425025853,1055.4201680672268,25.119,0.0303,842.8905,0.2901,0.0238,0.9370992849182883,0.15114613153969902,6.558068165023376,0.1729933285563998,0.8940446253865163,3.396835410535224,29,29
1578,842.8905,0.2901,0.026,0.1044467425025853,966.1153846153846,25.119,0.0303,842.8905,0.2901,0.026,1.0715283668899633,0.16273942926209217,6.6526301860840755,0.18878742746597052,1.0306270672153623,3.80258087162244,29,29
1579,842.8905,0.2901,0.0283,0.1044467425025853,887.5971731448764,25.119,0.0303,842.8905,0.2901,0.0283,1.2984471251288985,0.18299342681552033,6.812240334941493,0.22666266381286648,1.3397988156709746,4.916401265822082,29,29
1580,842.8905,0.3164,0.02,0.09576485461441213,1255.95,25.119,0.0303,842.8905,0.3164,0.02,1.0194023909548435,0.16483267803024707,6.541821967315788,0.13978560188971798,0.7860224934913234,3.266701726082498,29,29
1581,842.8905,0.3164,0.0218,0.09576485461441213,1152.2477064220184,25.119,0.0303,842.8905,0.3164,0.0218,0.9536923860261509,0.15586415146012877,6.567585494986816,0.13864690358714565,0.7801705505611897,3.183468575662897,29,29
1582,842.8905,0.3164,0.0238,0.09576485461441213,1055.4201680672268,25.119,0.0303,842.8905,0.3164,0.0238,0.9143584170726707,0.1505373532789732,6.604730288271315,0.14348909471589844,0.8106612223202713,3.173865569841442,29,29
