n,tau,tau_motor,k_rate,k_motor,gain_rate_grid,tau_grid,gain_motor_grid,tau_motor_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
425,0.04,0.056,50000.0,0.5714285714285714,2000.0,0.04,0.032,0.056,4.41321035860912,0.48371612078940524,12.454320874154767,0.8663746231767198,0.5311427650252628,0.5680147680533572,29,29
426,0.04,0.079,50000.0,0.4050632911392405,2000.0,0.04,0.032,0.079,4.48643974803397,0.49542628886848494,12.924960837485958,0.8850865059678699,0.5319030082115324,0.5680147680533572,29,29
427,0.04,0.112,50000.0,0.2857142857142857,2000.0,0.04,0.032,0.112,4.634700605558682,0.5116453943522161,13.768121846381995,0.9135317070319695,0.5326878664533005,0.5680147680533572,29,29
428,0.04,0.158,50000.0,0.20253164556962025,2000.0,0.04,0.032,0.158,4.892085533384497,0.5419385145351394,14.785076240044928,0.9577208081372336,0.5326281031930858,0.5680147680533572,29,29
429,0.04,0.224,50000.0,0.14285714285714285,2000.0,0.04,0.032,0.224,5.2725020657266555,0.593824682418168,16.447257219020074,1.0322954130968351,0.5324307133650226,0.5680147680533572,29,29
430,0.04,0.056,50000.0,0.8035714285714285,2000.0,0.04,0.045,0.056,4.560601798714272,0.5010133656170592,12.760302448730336,0.8840917892378981,0.5327266665528464,0.5680147680533572,29,29
431,0.04,0.079,50000.0,0.5696202531645569,2000.0,0.04,0.045,0.079,4.616511449645079,0.514388657754483,13.443824913574112,0.907858891284572,0.5327061515441057,0.5680147680533572,29,29
432,0.04,0.112,50000.0,0.40178571428571425,2000.0,0.04,0.045,0.112,4.825670551562192,0.5309553342558957,14.23029575696392,0.9417001758144479,0.5326263575218918,0.5680147680533572,29,29
433,0.04,0.158,50000.0,0.28481012658227844,2000.0,0.04,0.045,0.158,5.013115162655134,0.5672121775633974,15.36425746802403,0.9925024311477751,0.5325570162458689,0.5680147680533572,29,29
434,0.04,0.224,50000.0,0.20089285714285712,2000.0,0.04,0.045,0.224,5.537506433190157,0.6226417098942246,17.258780592568986,1.072789439248727,0.5321955240201542,0.5680147680533572,29,29
435,0.04,0.056,50000.0,1.1428571428571428,2000.0,0.04,0.064,0.056,4.54607271660698,0.5063865186274045,12.9252006236602,0.8987714428666823,0.5327241932583064,0.5680147680533572,29,29
436,0.04,0.079,50000.0,0.810126582278481,2000.0,0.04,0.064,0.079,4.747854470299129,0.5242731862312506,13.832607970663092,0.9280560642588804,0.5326585037993481,0.5680147680533572,29,29
437,0.04,0.112,50000.0,0.5714285714285714,2000.0,0.04,0.064,0.112,4.930373071801436,0.5498842732836376,14.724968003957876,0.9684960271429406,0.5325819984953339,0.5680147680533572,29,29
438,0.04,0.158,50000.0,0.4050632911392405,2000.0,0.04,0.064,0.158,5.266396553785266,0.5960155256012509,16.060696233747446,1.0249314114475652,0.532373348034662,0.5680147680533572,29,29
439,0.04,0.224,50000.0,0.2857142857142857,2000.0,0.04,0.064,0.224,5.707280046458902,0.6510255338577344,17.967227840207215,1.109090403052698,0.5321264342638836,0.5680147680533572,29,29
440,0.04,0.056,50000.0,1.625,2000.0,0.04,0.091,0.056,4.692775524849506,0.5179819797729881,13.369833798471614,0.9135929293235586,0.5326677963431954,0.5680147680533572,29,29
441,0.04,0.079,50000.0,1.1518987341772151,2000.0,0.04,0.091,0.079,4.8530405987093035,0.5392204718099269,14.257627215625458,0.948436504947288,0.5326279152781404,0.5680147680533572,29,29
442,0.04,0.112,50000.0,0.8125,2000.0,0.04,0.091,0.112,5.034872685414432,0.5704170691447821,15.101874132364523,0.9936073534377882,0.5325160529746089,0.5680147680533572,29,29
443,0.04,0.158,50000.0,0.5759493670886076,2000.0,0.04,0.091,0.158,5.446824016981585,0.6123259072377975,16.54287733079208,1.0551453936973536,0.532247824169239,0.5680147680533572,29,29
444,0.04,0.224,50000.0,0.40625,2000.0,0.04,0.091,0.224,5.948099673966469,0.6765040812537129,18.49366590183214,1.1438152077079848,0.5319367064939782,0.5680147680533572,29,29
445,0.04,0.056,50000.0,2.2857142857142856,2000.0,0.04,0.128,0.056,4.711472506104171,0.5231825722915665,13.64869744665402,0.9274639873226362,0.532624960969981,0.5680147680533572,29,29
446,0.04,0.079,50000.0,1.620253164556962,2000.0,0.04,0.128,0.079,4.960755611517822,0.5534284984358735,14.480653125154411,0.9659267542930383,0.532556827685062,0.5680147680533572,29,29
447,0.04,0.112,50000.0,1.1428571428571428,2000.0,0.04,0.128,0.112,5.233087608850151,0.5912243787254978,15.68904706167746,1.0159628014525146,0.5323914163241832,0.5680147680533572,29,29
448,0.04,0.158,50000.0,0.810126582278481,2000.0,0.04,0.128,0.158,5.58507401109182,0.6308501907810276,17.08823307008584,1.0815183102804884,0.5321997686084707,0.5680147680533572,29,29
449,0.04,0.224,50000.0,0.5714285714285714,2000.0,0.04,0.128,0.224,6.084509983891892,0.6978334375932205,19.09909231706291,1.1755462506589982,0.5317762565380525,0.5680147680533572,29,29
450,0.08,0.056,25000.0,0.5714285714285714,2000.0,0.08,0.032,0.056,3.690536960213772,0.3806104963724991,11.744830208600005,0.7509367542474521,0.417679488089647,0.5680147680533582,29,29
451,0.08,0.079,25000.0,0.4050632911392405,2000.0,0.08,0.032,0.079,3.792379572876527,0.39286680789956263,11.992208508488336,0.7664871241468562,0.4248875143195497,0.5680147680533576,29,29
452,0.08,0.112,25000.0,0.2857142857142857,2000.0,0.08,0.032,0.112,3.9694728775659476,0.41831275746484614,12.54446121580508,0.7956204119380352,0.4419541448411642,0.5680147680533576,29,29
453,0.08,0.158,25000.0,0.20253164556962025,2000.0,0.08,0.032,0.158,4.229375063063123,0.4575027030619181,13.37948763541149,0.8496149434487474,0.47424353990734125,0.5680147680533576,29,29
454,0.08,0.224,25000.0,0.14285714285714285,2000.0,0.08,0.032,0.224,4.69974820639621,0.5178132000530659,14.894081729549482,0.9326630944054612,0.5190449647021862,0.5680147680533572,29,29
455,0.08,0.056,25000.0,0.8035714285714285,2000.0,0.08,0.045,0.056,4.0719823601735685,0.44239340379275527,12.182713783565926,0.8149873177607385,0.4736623997521219,0.5680147680533572,29,29
456,0.08,0.079,25000.0,0.5696202531645569,2000.0,0.08,0.045,0.079,4.155561217959638,0.453827375918369,12.511274474900887,0.8329054123682805,0.48019209337451707,0.5680147680533572,29,29
457,0.08,0.112,25000.0,0.40178571428571425,2000.0,0.08,0.045,0.112,4.322304955820764,0.47507189854363274,13.217155432255186,0.8638910607861059,0.4978840695282648,0.5680147680533572,29,29
458,0.08,0.158,25000.0,0.28481012658227844,2000.0,0.08,0.045,0.158,4.588096261539879,0.5068049770594717,14.087064619025348,0.9140983713731309,0.5245261651899964,0.5680147680533572,29,29
459,0.08,0.224,25000.0,0.20089285714285712,2000.0,0.08,0.045,0.224,4.978710569123217,0.5561371585792477,15.604230623711482,0.9882125576934868,0.532560121943056,0.5680147680533572,29,29
460,0.08,0.056,25000.0,1.1428571428571428,2000.0,0.08,0.064,0.056,4.4172417778526585,0.48476403371018373,12.461729929671963,0.8680254075157295,0.5318822202458523,0.5680147680533572,29,29
461,0.08,0.079,25000.0,0.810126582278481,2000.0,0.08,0.064,0.079,4.483406194625212,0.49504397792256605,12.924001425747068,0.8861418577427173,0.5322813726899172,0.5680147680533572,29,29
462,0.08,0.112,25000.0,0.5714285714285714,2000.0,0.08,0.064,0.112,4.636340913547253,0.5120988582284669,13.78202080487108,0.914272181684383,0.5327248897099099,0.5680147680533572,29,29
463,0.08,0.158,25000.0,0.4050632911392405,2000.0,0.08,0.064,0.158,4.900487646932559,0.5432814092759102,14.82643679559167,0.9590462408182477,0.5326120345547543,0.5680147680533572,29,29
464,0.08,0.224,25000.0,0.2857142857142857,2000.0,0.08,0.064,0.224,5.287175839399803,0.5955382809597206,16.480393032453204,1.0339485147090444,0.5324047909782963,0.5680147680533572,29,29
465,0.08,0.056,25000.0,1.625,2000.0,0.08,0.091,0.056,4.563511638580897,0.5018383174550014,12.758572753379205,0.8851349857635615,0.5327179875394941,0.5680147680533572,29,29
466,0.08,0.079,25000.0,1.1518987341772151,2000.0,0.08,0.091,0.079,4.62511668583386,0.5154155392114391,13.45900043342246,0.9092298056486167,0.5326983724801396,0.5680147680533572,29,29
467,0.08,0.112,25000.0,0.8125,2000.0,0.08,0.091,0.112,4.844979354399055,0.5324357901722724,14.265153011266872,0.9433659692478725,0.5326210768201843,0.5680147680533572,29,29
468,0.08,0.158,25000.0,0.5759493670886076,2000.0,0.08,0.091,0.158,5.022551324582107,0.5677572005461717,15.389705109452837,0.9947808070054729,0.5325475254701288,0.5680147680533572,29,29
469,0.08,0.224,25000.0,0.40625,2000.0,0.08,0.091,0.224,5.550851310298258,0.6261490947713526,17.301275722250494,1.075449135620845,0.5321823851801422,0.5680147680533572,29,29
470,0.08,0.056,25000.0,2.2857142857142856,2000.0,0.08,0.128,0.056,4.5477957574595065,0.5065035580770361,12.93518156206385,0.8990646713779755,0.5327257812096048,0.5680147680533572,29,29
471,0.08,0.079,25000.0,1.620253164556962,2000.0,0.08,0.128,0.079,4.7491283034163,0.5244116270145095,13.838853050778482,0.9283524975135009,0.532660046858699,0.5680147680533572,29,29
472,0.08,0.112,25000.0,1.1428571428571428,2000.0,0.08,0.128,0.112,4.933738179033019,0.5505127264804155,14.74824974429492,0.9692589263530237,0.5325806310067758,0.5680147680533572,29,29
473,0.08,0.158,25000.0,0.810126582278481,2000.0,0.08,0.128,0.158,5.274267518469689,0.5965603139011136,16.074138305235977,1.026340765258386,0.5323713540792666,0.5680147680533572,29,29
474,0.08,0.224,25000.0,0.5714285714285714,2000.0,0.08,0.128,0.224,5.712642605540595,0.6522165252642126,17.96415297316898,1.1108712093556148,0.532125810160392,0.5680147680533572,29,29
475,0.16,0.056,12500.0,0.5714285714285714,2000.0,0.16,0.032,0.056,2.938739932049436,0.3283304044682625,9.604598108461603,0.6214893029585898,0.39091974477987834,0.5680147680533586,29,29
476,0.16,0.079,12500.0,0.4050632911392405,2000.0,0.16,0.032,0.079,3.04456346482889,0.3352733831346719,9.969154068263025,0.6385351114760784,0.3952158224576813,0.5680147680533586,29,29
477,0.16,0.112,12500.0,0.2857142857142857,2000.0,0.16,0.032,0.112,3.2354793504247774,0.35357923915039047,10.39230860997975,0.6733779893507774,0.40592016209439696,0.5680147680533576,29,29
478,0.16,0.158,12500.0,0.20253164556962025,2000.0,0.16,0.032,0.158,3.569733305399393,0.38633989031958715,11.379250822770661,0.7355652483927915,0.4301501479419986,0.5680147680533576,29,29
479,0.16,0.224,12500.0,0.14285714285714285,2000.0,0.16,0.032,0.224,4.036525746063546,0.43685134135647025,12.930981910683785,0.8166731868928182,0.4641626541668388,0.5680147680533576,29,29
480,0.16,0.056,12500.0,0.8035714285714285,2000.0,0.16,0.045,0.056,3.5821128028961002,0.3795951369307812,11.257607430431733,0.7349441543892506,0.4284186580514646,0.5680147680533576,29,29
481,0.16,0.079,12500.0,0.5696202531645569,2000.0,0.16,0.045,0.079,3.668633597339424,0.3885238188817679,11.47774151895857,0.7476782812101999,0.43359251211150085,0.5680147680533576,29,29
482,0.16,0.112,12500.0,0.40178571428571425,2000.0,0.16,0.045,0.112,3.793304113652401,0.40240004562089426,11.791255801144507,0.7725504185921424,0.4449156928974803,0.5680147680533576,29,29
483,0.16,0.158,12500.0,0.28481012658227844,2000.0,0.16,0.045,0.158,4.035839852536355,0.4369915832400487,12.662514264847637,0.81466337483114,0.4654103945576863,0.5680147680533576,29,29
484,0.16,0.224,12500.0,0.20089285714285712,2000.0,0.16,0.045,0.224,4.361039967433467,0.48136152571000174,13.85660865677523,0.8835785234982226,0.4972762238073408,0.5680147680533572,29,29
485,0.16,0.056,12500.0,1.1428571428571428,2000.0,0.16,0.064,0.056,3.9533535459525693,0.4278937540196055,11.937737483552855,0.7982574571207602,0.4657082223151163,0.5680147680533576,29,29
486,0.16,0.079,12500.0,0.810126582278481,2000.0,0.16,0.064,0.079,4.0560688706854044,0.43762010102925275,12.154780464448399,0.8102422233001435,0.4701961206048802,0.5680147680533576,29,29
487,0.16,0.112,12500.0,0.5714285714285714,2000.0,0.16,0.064,0.112,4.152069485440861,0.44997780442418017,12.63194104463009,0.8325187726437643,0.48076201306280236,0.5680147680533576,29,29
488,0.16,0.158,12500.0,0.4050632911392405,2000.0,0.16,0.064,0.158,4.370723942849444,0.4802338984408803,13.526736026097522,0.8743246278205667,0.5015975927357244,0.5680147680533572,29,29
489,0.16,0.224,12500.0,0.2857142857142857,2000.0,0.16,0.064,0.224,4.7875776255967075,0.5306172322858358,14.948742183968807,0.9460666453028308,0.5306131720785496,0.5680147680533572,29,29
490,0.16,0.056,12500.0,1.625,2000.0,0.16,0.091,0.056,4.30426484189765,0.4682291750225228,12.276577809620814,0.8440494433668632,0.513604882027901,0.5680147680533572,29,29
491,0.16,0.079,12500.0,1.1518987341772151,2000.0,0.16,0.091,0.079,4.3609247670371,0.47973928574582897,12.6737716126787,0.8601822171091087,0.5176103960361476,0.5680147680533572,29,29
492,0.16,0.112,12500.0,0.8125,2000.0,0.16,0.091,0.112,4.450368987779623,0.49308250446290774,13.313041837383976,0.8845839121291782,0.523953321278257,0.5680147680533572,29,29
493,0.16,0.158,12500.0,0.5759493670886076,2000.0,0.16,0.091,0.158,4.684275402611117,0.5198846297277809,14.237728684614277,0.9269041496340351,0.5318846373323903,0.5680147680533572,29,29
494,0.16,0.224,12500.0,0.40625,2000.0,0.16,0.091,0.224,5.023077736390783,0.5662389281069657,15.722021637596937,0.9965666133034295,0.5325314110688754,0.5680147680533572,29,29
495,0.16,0.056,12500.0,2.2857142857142856,2000.0,0.16,0.128,0.056,4.438572406955093,0.48949641511374764,12.536023483020388,0.872544910344923,0.5327988902380257,0.5680147680533572,29,29
496,0.16,0.079,12500.0,1.620253164556962,2000.0,0.16,0.128,0.079,4.513488175992744,0.4987990729337321,12.975435020357471,0.8915992374120794,0.5327557361617903,0.5680147680533572,29,29
497,0.16,0.112,12500.0,1.1428571428571428,2000.0,0.16,0.128,0.112,4.687255215164122,0.5209929481764749,13.89120177385494,0.9193707181459742,0.53267522105562,0.5680147680533572,29,29
498,0.16,0.158,12500.0,0.810126582278481,2000.0,0.16,0.128,0.158,4.913163643223028,0.5462543611631359,14.91831569332024,0.9643524924056401,0.5325818929230102,0.5680147680533572,29,29
499,0.16,0.224,12500.0,0.5714285714285714,2000.0,0.16,0.128,0.224,5.317068506659028,0.5984097372555568,16.5575550831265,1.039247409270463,0.5323709026279595,0.5680147680533572,29,29
500,0.01,0.056,2828.428,0.5714285714285714,2828.428,0.01,0.032,0.056,1.6940417310552816,0.2319435563804894,8.066745427151938,0.44271598333357914,0.4124818612539087,0.5680147680533576,29,29
501,0.01,0.079,2828.428,0.4050632911392405,2828.428,0.01,0.032,0.079,1.5465175831601288,0.21493810666953006,7.147148731457249,0.4060984846141092,0.4055809151377956,0.5680147680533576,29,29
502,0.01,0.112,2828.428,0.2857142857142857,2828.428,0.01,0.032,0.112,1.2645387843859324,0.18440151583626593,5.634720506611504,0.3297918176200058,0.3907760990954407,0.5680147680533576,29,29
503,0.01,0.158,2828.428,0.20253164556962025,2828.428,0.01,0.032,0.158,0.9184759964252314,0.14675502903241378,3.804587036747945,0.2325365931539197,0.3655405955487727,0.5680147680533576,29,29
504,0.01,0.224,2828.428,0.14285714285714285,2828.428,0.01,0.032,0.224,0.5632982889430652,0.11071605669564494,1.8337629882320987,0.1395163337653536,0.3397669820251605,0.568014768053358,29,29
505,0.01,0.056,2828.428,0.8035714285714285,2828.428,0.01,0.045,0.056,1.4383568766416264,0.197935258226413,6.397415660907111,0.3736724212049038,0.401150947851923,0.5680147680533576,29,29
506,0.01,0.079,2828.428,0.5696202531645569,2828.428,0.01,0.045,0.079,1.2050916524849036,0.17494125367747398,5.342477257313693,0.3145140115520029,0.3882136946962419,0.5680147680533576,29,29
507,0.01,0.112,2828.428,0.40178571428571425,2828.428,0.01,0.045,0.112,0.8375401318589152,0.14069023442331294,3.5044395091509015,0.21249450785747434,0.35776126996639873,0.5680147680533576,29,29
508,0.01,0.158,2828.428,0.28481012658227844,2828.428,0.01,0.045,0.158,0.48085613033934765,0.10331624882742804,1.5292927715615898,0.11524031006712178,0.3305239895828645,0.568014768053358,29,29
509,0.01,0.224,2828.428,0.20089285714285712,2828.428,0.01,0.045,0.224,0.5783679502931344,0.09191203069029692,1.8932447175426157,0.12200508110392738,0.3074689296739305,0.568014768053358,29,29
510,0.01,0.056,2828.428,1.1428571428571428,2828.428,0.01,0.064,0.056,1.0273968434915202,0.15405675409457897,4.0560047304552125,0.2581904876133751,0.37691845398982154,0.5680147680533576,29,29
511,0.01,0.079,2828.428,0.810126582278481,2828.428,0.01,0.064,0.079,0.7795441949388676,0.1322881871187963,2.940513870226188,0.18840352881381978,0.35259161675285994,0.5680147680533576,29,29
512,0.01,0.112,2828.428,0.5714285714285714,2828.428,0.01,0.064,0.112,0.47889486344168053,0.09998703947009285,1.4215497742848886,0.10592224881990216,0.3261476468035315,0.568014768053358,29,29
513,0.01,0.158,2828.428,0.4050632911392405,2828.428,0.01,0.064,0.158,0.7057543824653896,0.0924199748471812,2.2285820448561,0.13714096257204736,0.3016609898217216,0.5680147680533582,29,29
514,0.01,0.224,2828.428,0.2857142857142857,2828.428,0.01,0.064,0.224,1.264434352822353,0.1295823781968131,4.7981206695093785,0.2667807820951891,0.29000146572452223,0.5680147680533582,29,29
515,0.01,0.056,2828.428,1.625,2828.428,0.01,0.091,0.056,0.5114751076299907,0.10281376022420624,1.6997986523618154,0.1311727269227241,0.33687382695779206,0.568014768053358,29,29
516,0.01,0.079,2828.428,1.1518987341772151,2828.428,0.01,0.091,0.079,0.43609002289131216,0.09637236465538654,1.4919544261796884,0.10642787686945919,0.320447513652602,0.568014768053358,29,29
517,0.01,0.112,2828.428,0.8125,2828.428,0.01,0.091,0.112,0.7531854469653466,0.09722471693559197,2.6957008691913127,0.15730883040705396,0.30039410318893645,0.5680147680533582,29,29
518,0.01,0.158,2828.428,0.5759493670886076,2828.428,0.01,0.091,0.158,1.360467370784462,0.1369688773292087,5.099864867488689,0.2833200548866065,0.2903377199016379,0.5680147680533582,29,29
519,0.01,0.224,2828.428,0.40625,2828.428,0.01,0.091,0.224,2.0525066788911785,0.20115749919278278,7.663652344743949,0.4329554422278378,0.30262778769340004,0.5680147680533586,29,29
520,0.01,0.056,2828.428,2.2857142857142856,2828.428,0.01,0.128,0.056,0.6940777483398225,0.10571009697532092,3.6586760607336903,0.17854433192839905,0.3071902893545138,0.568014768053358,29,29
521,0.01,0.079,2828.428,1.620253164556962,2828.428,0.01,0.128,0.079,0.9561567320832448,0.11659558234435437,4.324591160777005,0.2201076198649712,0.2979062702826137,0.5680147680533582,29,29
522,0.01,0.112,2828.428,1.1428571428571428,2828.428,0.01,0.128,0.112,1.426445043060574,0.14849397689524743,5.7285792363592805,0.311287065248476,0.2939427827342683,0.5680147680533582,29,29
523,0.01,0.158,2828.428,0.810126582278481,2828.428,0.01,0.128,0.158,2.077911833676859,0.20639037744505787,7.788288134545005,0.442215750292775,0.3067733439290519,0.5680147680533586,29,29
524,0.01,0.224,2828.428,0.5714285714285714,2828.428,0.01,0.128,0.224,2.7867962939431044,0.2791504593138201,10.079338352919047,0.5848212474045296,0.3405765058554384,0.5680147680533586,29,29
525,0.02,0.056,141421.4,0.5714285714285714,2828.428,0.02,0.032,0.056,4.546477353266905,0.506298061060124,12.895901895985222,0.8972696801865349,0.5327262474758411,0.5680147680533572,29,29
526,0.02,0.079,141421.4,0.4050632911392405,2828.428,0.02,0.032,0.079,4.739240935465303,0.5233270558572952,13.769137241740353,0.9263344913399726,0.5326545728520137,0.5680147680533572,29,29
527,0.02,0.112,141421.4,0.2857142857142857,2828.428,0.02,0.032,0.112,4.925576447970577,0.5484920149688473,14.644505806742153,0.9662467858259737,0.532599699459996,0.5680147680533572,29,29
528,0.02,0.158,141421.4,0.20253164556962025,2828.428,0.02,0.032,0.158,5.25688683912475,0.5935980878969246,16.021145953940145,1.0221282746936313,0.5323883218874573,0.5680147680533572,29,29
529,0.02,0.224,141421.4,0.14285714285714285,2828.428,0.02,0.032,0.224,5.698973264618543,0.647000819316108,17.900563979931785,1.1062080759343802,0.5321639143630174,0.5680147680533572,29,29
530,0.02,0.056,141421.4,0.8035714285714285,2828.428,0.02,0.045,0.056,4.682562885288559,0.5170286192943848,13.309748241174633,0.9118172862684807,0.5326786943807357,0.5680147680533572,29,29
531,0.02,0.079,141421.4,0.5696202531645569,2828.428,0.02,0.045,0.079,4.837920365585377,0.5370061257307385,14.22387741725398,0.9460289830335873,0.5326204297798253,0.5680147680533572,29,29
532,0.02,0.112,141421.4,0.40178571428571425,2828.428,0.02,0.045,0.112,5.034658111341709,0.5691474652873846,15.004588778063923,0.9905712859232133,0.5325213404036989,0.5680147680533572,29,29
533,0.02,0.158,141421.4,0.28481012658227844,2828.428,0.02,0.045,0.158,5.4403824226318775,0.6074924932206304,16.45497296165382,1.0517701029750661,0.5322608588261304,0.5680147680533572,29,29
534,0.02,0.224,141421.4,0.20089285714285712,2828.428,0.02,0.045,0.224,5.942035987481213,0.675351128870747,18.46590779123201,1.140807929546227,0.5319372950905226,0.5680147680533572,29,29
535,0.02,0.056,141421.4,1.1428571428571428,2828.428,0.02,0.064,0.056,4.7074622026372275,0.521834181059605,13.595182414413518,0.9262593895523622,0.5326271620484445,0.5680147680533572,29,29
536,0.02,0.079,141421.4,0.810126582278481,2828.428,0.02,0.064,0.079,4.955470634973678,0.5516152795441533,14.418738670437557,0.964235940727265,0.5325645006702069,0.5680147680533572,29,29
537,0.02,0.112,141421.4,0.5714285714285714,2828.428,0.02,0.064,0.112,5.228915559816574,0.5907608372025318,15.667965560427117,1.0133917971659991,0.5323950034295301,0.5680147680533572,29,29
538,0.02,0.158,141421.4,0.4050632911392405,2828.428,0.02,0.064,0.158,5.580389974101991,0.6289872843889085,17.030816025059135,1.0791809270608301,0.532247969020124,0.5680147680533572,29,29
539,0.02,0.224,141421.4,0.2857142857142857,2828.428,0.02,0.064,0.224,6.086402460145725,0.6976078608674464,19.04593458878893,1.1740109113532895,0.5317836463240144,0.5680147680533572,29,29
540,0.02,0.056,141421.4,1.625,2828.428,0.02,0.091,0.056,4.80928705379857,0.5352239945837581,13.95067253656191,0.9398752796998969,0.5326679846136687,0.5680147680533572,29,29
541,0.02,0.079,141421.4,1.1518987341772151,2828.428,0.02,0.091,0.079,5.081448142077009,0.5691759941996006,14.740408559222805,0.9824635784033963,0.5324906842875642,0.5680147680533572,29,29
542,0.02,0.112,141421.4,0.8125,2828.428,0.02,0.091,0.112,5.358469824149173,0.601292702355741,16.029156754144896,1.0354601912224384,0.5322957797654551,0.5680147680533572,29,29
543,0.02,0.158,141421.4,0.5759493670886076,2828.428,0.02,0.091,0.158,5.716431680922891,0.6537250448568442,17.654314243032932,1.1059080716414995,0.5321036986423932,0.5680147680533572,29,29
544,0.02,0.224,141421.4,0.40625,2828.428,0.02,0.091,0.224,6.2383524750528805,0.7244265176372248,19.665207364312455,1.2039895479570604,0.5316732115952231,0.5680147680533572,29,29
545,0.02,0.056,141421.4,2.2857142857142856,2828.428,0.02,0.128,0.056,4.923902088192101,0.5485439000143455,14.261723186019386,0.9525061346588723,0.5325695248450797,0.5680147680533572,29,29
546,0.02,0.079,141421.4,1.620253164556962,2828.428,0.02,0.128,0.079,5.0988979414313675,0.5790222559210035,14.941830545135783,0.998097281573071,0.5324563454155291,0.5680147680533572,29,29
547,0.02,0.112,141421.4,1.1428571428571428,2828.428,0.02,0.128,0.112,5.442343393857323,0.6134335152215281,16.37680615072811,1.05514107068227,0.5323257972540112,0.5680147680533572,29,29
548,0.02,0.158,141421.4,0.810126582278481,2828.428,0.02,0.128,0.158,5.8805126341985225,0.6739019190518415,18.10126252306215,1.131087138964957,0.5319746534115128,0.5680147680533572,29,29
549,0.02,0.224,141421.4,0.5714285714285714,2828.428,0.02,0.128,0.224,6.426109879205283,0.7471884694921851,20.143293255291002,1.2306672019914169,0.5314464448618876,0.5680147680533572,29,29
550,0.04,0.056,70710.7,0.5714285714285714,2828.428,0.04,0.032,0.056,4.4090738295272365,0.4823084328695277,12.428253988726413,0.8647958098661506,0.5309954311079232,0.5680147680533572,29,29
551,0.04,0.079,70710.7,0.4050632911392405,2828.428,0.04,0.032,0.079,4.488980938767628,0.494343386821668,12.903094886432507,0.8831750265945054,0.5317634506611455,0.5680147680533572,29,29
552,0.04,0.112,70710.7,0.2857142857142857,2828.428,0.04,0.032,0.112,4.625096129700908,0.5105200979385073,13.717101974452138,0.9115746714236759,0.5326661521477571,0.5680147680533572,29,29
553,0.04,0.158,70710.7,0.20253164556962025,2828.428,0.04,0.032,0.158,4.872242807308654,0.5393214968090156,14.71160861645824,0.955408688811344,0.5326344035405737,0.5680147680533572,29,29
554,0.04,0.224,70710.7,0.14285714285714285,2828.428,0.04,0.032,0.224,5.244116863806373,0.5898674503517525,16.375514412117784,1.0300313135499604,0.5324438503482836,0.5680147680533572,29,29
555,0.04,0.056,70710.7,0.8035714285714285,2828.428,0.04,0.045,0.056,4.558935634848173,0.4992529963229385,12.736733460823759,0.8825145213205678,0.5327294291439865,0.5680147680533572,29,29
556,0.04,0.079,70710.7,0.5696202531645569,2828.428,0.04,0.045,0.079,4.603846922274834,0.5119182271391852,13.350812731705037,0.9060544779129401,0.5327094280098821,0.5680147680533572,29,29
557,0.04,0.112,70710.7,0.40178571428571425,2828.428,0.04,0.045,0.112,4.813794768885837,0.5299465778762181,14.212185648485233,0.9397266828655395,0.5326348129264248,0.5680147680533572,29,29
558,0.04,0.158,70710.7,0.28481012658227844,2828.428,0.04,0.045,0.158,5.00246035438541,0.566074994386533,15.345519453566265,0.9904331656233151,0.5325599095625327,0.5680147680533572,29,29
559,0.04,0.224,70710.7,0.20089285714285712,2828.428,0.04,0.045,0.224,5.526601599585687,0.6209160881870699,17.203392732842683,1.0708265264817698,0.5322365091808254,0.5680147680533572,29,29
560,0.04,0.056,70710.7,1.1428571428571428,2828.428,0.04,0.064,0.056,4.546296409789948,0.5062816294742495,12.896939435966788,0.8973256526053881,0.5327256285181103,0.5680147680533572,29,29
561,0.04,0.079,70710.7,0.810126582278481,2828.428,0.04,0.064,0.079,4.739732478208209,0.5233491197291772,13.768246081037526,0.9264385447498785,0.5326566398550169,0.5680147680533572,29,29
562,0.04,0.112,70710.7,0.5714285714285714,2828.428,0.04,0.064,0.112,4.9257369855776645,0.5488242076507348,14.667274772777638,0.9667131228113077,0.5326009910221806,0.5680147680533572,29,29
563,0.04,0.158,70710.7,0.4050632911392405,2828.428,0.04,0.064,0.158,5.260631116791352,0.5945818637851469,16.049045989591406,1.0229569965651633,0.5323815721923508,0.5680147680533572,29,29
564,0.04,0.224,70710.7,0.2857142857142857,2828.428,0.04,0.064,0.224,5.702110129423873,0.6488226638148054,17.906300905907706,1.1073271556483115,0.532132559609735,0.5680147680533572,29,29
565,0.04,0.056,70710.7,1.625,2828.428,0.04,0.091,0.056,4.683109681324202,0.5169312076314806,13.322170722988178,0.9124303519686845,0.5326768764896781,0.5680147680533572,29,29
566,0.04,0.079,70710.7,1.1518987341772151,2828.428,0.04,0.091,0.079,4.846657237945644,0.5376963229394979,14.235372021029589,0.9468081159976185,0.5326285112972324,0.5680147680533572,29,29
567,0.04,0.112,70710.7,0.8125,2828.428,0.04,0.091,0.112,5.035230896787944,0.5699201565996724,15.06151980679289,0.9919471411434975,0.5325192930195997,0.5680147680533572,29,29
